VV FullAbs ResPart Thermal
-5 0.00151167 0.00151132 3.50822E-5
-4.9 0.00160712 0.00160674 5.42463E-5
-4.8 0.00170656 0.00170617 8.65073E-5
-4.7 0.00181202 0.0018116 0.000141496
-4.6 0.0019263 0.00192586 0.000235925
-4.5 0.00205335 0.00205287 0.000398285
-4.4 0.00219863 0.00219811 0.000675406
-4.3 0.00236959 0.00236904 0.00113969
-4.2 0.00257579 0.00257522 0.00189325
-4.1 0.00282806 0.00282746 0.00306163
-4 0.00313566 0.00313505 0.00476812
-3.9 0.00350085 0.00350023 0.00708291
-3.8 0.00391161 0.003911 0.00995439
-3.7 0.00433632 0.0043357 0.0131488
-3.6 0.00472632 0.00472566 0.01624
-3.5 0.00503059 0.00502989 0.0186865
-3.4 0.00521899 0.00521826 0.0199852
-3.3 0.0053009 0.00530013 0.0198458
-3.2 0.0053257 0.00532488 0.0183003
-3.1 0.00536274 0.00536186 0.0156907
-3 0.00547347 0.00547251 0.0125414
-2.9 0.00569263 0.0056916 0.00938209
-2.8 0.00602669 0.0060256 0.00660559
-2.7 0.00646387 0.00646275 0.00440838
-2.6 0.00698598 0.00698483 0.00281378
-2.5 0.00757571 0.00757453 0.00173674
-2.4 0.0082192 0.00821799 0.00105062
-2.3 0.00890585 0.00890461 0.000633333
-2.2 0.00962739 0.00962611 0.000388766
-2.1 0.010377 0.0103757 0.000250501
-2 0.0111489 0.0111475 0.000176808
-1.9 0.0119381 0.0119367 0.000143641
-1.8 0.0127405 0.012739 0.000138927
-1.7 0.0135529 0.0135514 0.000159152
-1.6 0.0143736 0.0143719 0.000208277
-1.5 0.0152019 0.0152002 0.00029898
-1.4 0.0160393 0.0160375 0.000456677
-1.3 0.0168889 0.016887 0.000727523
-1.2 0.0177564 0.0177544 0.00119234
-1.1 0.0186506 0.0186486 0.0019887
-1 0.0195851 0.0195829 0.00334189
-0.9 0.0205793 0.020577 0.00560027
-0.8 0.0216598 0.0216575 0.00926034
-0.7 0.0228589 0.0228565 0.0149532
-0.6 0.0242065 0.0242041 0.0233549
-0.5 0.0257156 0.0257132 0.0349955
-0.4 0.0273608 0.0273584 0.0499844
-0.3 0.0290615 0.0290592 0.0677422
-0.2 0.0306818 0.0306796 0.0868857
-0.1 0.0320541 0.0320519 0.105369
0 0.0330156 0.0330135 0.120848
0.1 0.033445 0.0334427 0.131157
0.2 0.0332903 0.0332879 0.134736
0.3 0.032593 0.0325905 0.130949
0.4 0.0314994 0.0314967 0.120242
0.5 0.0302405 0.0302377 0.104123
0.6 0.0290695 0.0290665 0.084894
0.7 0.0281807 0.0281775 0.0651454
0.8 0.0276594 0.0276561 0.0471284
0.9 0.0274909 0.0274875 0.0322742
1 0.0276065 0.0276032 0.0210569
1.1 0.02793 0.0279267 0.0132007
1.2 0.0284008 0.0283976 0.00803257
1.3 0.0289789 0.0289757 0.00479652
1.4 0.0296391 0.0296359 0.00284154
1.5 0.0303656 0.0303624 0.00168687
1.6 0.0311461 0.031143 0.00101215
1.7 0.0319691 0.0319659 0.000618307
1.8 0.0328209 0.0328178 0.000386976
1.9 0.0336843 0.0336812 0.000249461
2 0.0345366 0.0345336 0.00016628
2.1 0.0353476 0.0353447 0.000114784
2.2 0.0360777 0.0360749 8.19633E-5
2.3 0.0366755 0.0366728 6.03289E-5
2.4 0.0370764 0.0370739 4.55519E-5
2.5 0.0372025 0.0372002 3.5109E-5
2.6 0.036966 0.0369638 2.75052E-5
2.7 0.0362764 0.0362743 2.18319E-5
2.8 0.0350538 0.0350518 1.75177E-5
2.9 0.0332453 0.0332433 1.41883E-5
3 0.0308423 0.0308403 1.15894E-5
3.1 0.0278943 0.0278923 9.54136E-6
3.2 0.0245134 0.0245114 7.91424E-6
3.3 0.0208673 0.0208652 6.61191E-6
3.4 0.0171596 0.0171574 5.56228E-6
3.5 0.0136011 0.0135989 4.71065E-6
3.6 0.0103767 0.0103745 4.01524E-6
3.7 0.00761791 0.00761576 3.44386E-6
3.8 0.00538764 0.00538556 2.97156E-6
3.9 0.00368112 0.00367914 2.57891E-6
4 0.00244143 0.00243959 2.25064E-6
4.1 0.00158245 0.00158079 1.97473E-6
4.2 0.00101117 0.00100968 1.74161E-6
4.3 0.000643598 0.000642294 1.54366E-6
4.4 0.000412724 0.000411583 1.37475E-6
4.5 0.000269742 0.000268742 1.22992E-6
4.6 0.000181529 0.000180649 1.10518E-6
4.7 0.000126749 0.000125969 9.97258E-7
4.8 9.21582E-5 9.1462E-5 9.03472E-7
4.9 6.97328E-5 6.9106E-5 8.21625E-7
5 5.46773E-5 5.41087E-5 7.49901E-7
