VV FullAbs ResPart Thermal
-5 0.0113052 0.0113017 0.000432865
-4.9 0.0126415 0.0126376 0.000719579
-4.8 0.014171 0.0141669 0.00118954
-4.7 0.0159375 0.015933 0.00194427
-4.6 0.0179985 0.0179937 0.00312825
-4.5 0.0204259 0.0204207 0.0049384
-4.4 0.0233021 0.0232966 0.00763098
-4.3 0.0267124 0.0267065 0.0115247
-4.2 0.0307293 0.0307232 0.0170002
-4.1 0.0353914 0.0353851 0.0244941
-4 0.0406786 0.0406723 0.034475
-3.9 0.0464915 0.0464854 0.0473392
-3.8 0.0526188 0.0526133 0.0631044
-3.7 0.0586533 0.0586485 0.0808381
-3.6 0.0638536 0.0638495 0.0981864
-3.5 0.0671078 0.0671038 0.111829
-3.4 0.067305 0.0673006 0.118934
-3.3 0.0640981 0.064093 0.118178
-3.2 0.0584287 0.0584225 0.10969
-3.1 0.0521718 0.0521641 0.095098
-3 0.0470737 0.0470647 0.0774401
-2.9 0.0439048 0.0438952 0.0599489
-2.8 0.0425293 0.0425197 0.0447058
-2.7 0.0425011 0.0424915 0.0324151
-2.6 0.0434309 0.0434214 0.0229509
-2.5 0.0450586 0.045049 0.0158892
-2.4 0.0472317 0.0472221 0.0107652
-2.3 0.0498771 0.0498673 0.00715499
-2.2 0.0529772 0.052967 0.00469514
-2.1 0.0565512 0.0565407 0.00308838
-2 0.0606408 0.0606298 0.002107
-1.9 0.0652986 0.065287 0.00159402
-1.8 0.0705809 0.0705687 0.00146413
-1.7 0.0765432 0.0765303 0.00170713
-1.6 0.0832394 0.0832257 0.00239783
-1.5 0.0907228 0.0907082 0.00371553
-1.4 0.0990462 0.0990308 0.00597491
-1.3 0.108259 0.108242 0.0096675
-1.2 0.11839 0.118373 0.0155085
-1.1 0.129418 0.1294 0.0244772
-1 0.141216 0.141198 0.0378306
-0.9 0.153495 0.153478 0.0570585
-0.8 0.165773 0.165756 0.0837305
-0.7 0.177436 0.17742 0.119145
-0.6 0.187917 0.187903 0.163627
-0.5 0.19686 0.196848 0.21541
-0.4 0.204107 0.204096 0.269754
-0.3 0.209507 0.209498 0.320153
-0.2 0.212793 0.212786 0.361972
-0.1 0.213803 0.213797 0.394204
0 0.212783 0.212777 0.417283
0.1 0.210257 0.210251 0.431192
0.2 0.206612 0.206605 0.435592
0.3 0.201847 0.201839 0.430302
0.4 0.195529 0.19552 0.415444
0.5 0.187023 0.187012 0.391199
0.6 0.176268 0.176253 0.357169
0.7 0.164418 0.1644 0.312691
0.8 0.153272 0.153252 0.259737
0.9 0.143991 0.143971 0.204341
1 0.136788 0.136768 0.153192
1.1 0.131382 0.131363 0.110285
1.2 0.127367 0.12735 0.0766855
1.3 0.124368 0.124351 0.0517072
1.4 0.122092 0.122077 0.0339148
1.5 0.120337 0.120323 0.0217042
1.6 0.118972 0.118959 0.0135978
1.7 0.117914 0.117901 0.00837252
1.8 0.117108 0.117096 0.00509044
1.9 0.11651 0.116499 0.00307396
2 0.116074 0.116063 0.00185705
2.1 0.11574 0.115729 0.00113216
2.2 0.115427 0.115417 0.000703395
2.3 0.115033 0.115023 0.000449663
2.4 0.114425 0.114416 0.000298062
2.5 0.113452 0.113444 0.000205658
2.6 0.111948 0.111941 0.000147613
2.7 0.109746 0.109739 0.000109736
2.8 0.106693 0.106686 8.39673E-5
2.9 0.102671 0.102664 6.57117E-5
3 0.0976156 0.0976089 5.23133E-5
3.1 0.0915291 0.0915226 4.21958E-5
3.2 0.0844927 0.0844862 3.43877E-5
3.3 0.0766655 0.0766589 2.82638E-5
3.4 0.0682759 0.0682694 2.34023E-5
3.5 0.059604 0.0595973 1.95072E-5
3.6 0.0509544 0.0509477 1.63633E-5
3.7 0.0426268 0.0426202 1.38099E-5
3.8 0.0348855 0.0348789 1.1725E-5
3.9 0.0279338 0.0279272 1.00141E-5
4 0.0218991 0.0218927 8.60383E-6
4.1 0.0168291 0.0168229 7.4363E-6
4.2 0.0126999 0.012694 6.46569E-6
4.3 0.00943251 0.00942691 5.65551E-6
4.4 0.00691388 0.00690862 4.97653E-6
4.5 0.00501661 0.00501173 4.40523E-6
4.6 0.00361514 0.00361064 3.92261E-6
4.7 0.0025963 0.00259217 3.51326E-6
4.8 0.00186469 0.0018609 3.16464E-6
4.9 0.00134389 0.00134041 2.86651E-6
5 0.000975107 0.000971914 2.61047E-6
