VV FullAbs ResPart Thermal
-5 0.00163845 0.00163811 6.435E-6
-4.9 0.00180537 0.00180502 1.23069E-5
-4.8 0.00195733 0.00195696 2.33387E-5
-4.7 0.0020884 0.00208802 4.37037E-5
-4.6 0.00219636 0.00219596 8.07924E-5
-4.5 0.00228369 0.00228325 0.000147781
-4.4 0.00235806 0.00235759 0.000268442
-4.3 0.00243218 0.00243168 0.000486122
-4.2 0.0025227 0.00252217 0.0008797
-4.1 0.00264795 0.00264738 0.00158851
-4 0.00282402 0.00282344 0.00284001
-3.9 0.00305935 0.00305876 0.00494993
-3.8 0.00334834 0.00334775 0.00822982
-3.7 0.00366711 0.00366652 0.012743
-3.6 0.00397545 0.00397483 0.0179782
-3.5 0.0042283 0.00422766 0.0227238
-3.4 0.00439443 0.00439376 0.0254576
-3.3 0.00447229 0.00447159 0.0251559
-3.2 0.00449218 0.00449144 0.0219364
-3.1 0.00450189 0.00450111 0.0169814
-3 0.0045457 0.00454486 0.0118093
-2.9 0.00464985 0.00464895 0.00751153
-2.8 0.00482107 0.00482012 0.00446974
-2.7 0.0050539 0.00505292 0.0025485
-2.6 0.00533924 0.00533823 0.00142163
-2.5 0.00566946 0.00566841 0.000786929
-2.4 0.00603982 0.00603874 0.000435136
-2.3 0.00644783 0.0064467 0.000240625
-2.2 0.00689201 0.00689084 0.000132924
-2.1 0.00737101 0.00736979 7.34684E-5
-2 0.00788302 0.00788175 4.12472E-5
-1.9 0.00842576 0.00842443 2.49329E-5
-1.8 0.00899666 0.00899527 1.88321E-5
-1.7 0.0095934 0.00959194 2.10071E-5
-1.6 0.0102145 0.010213 3.27496E-5
-1.5 0.0108601 0.0108585 5.91397E-5
-1.4 0.0115322 0.0115305 0.00011084
-1.3 0.0122354 0.0122336 0.000207715
-1.2 0.0129769 0.0129751 0.000385589
-1.1 0.0137674 0.0137654 0.000708731
-1 0.0146208 0.0146187 0.00129302
-0.9 0.015555 0.0155528 0.00234827
-0.8 0.016591 0.0165887 0.00425133
-0.7 0.0177497 0.0177474 0.00765463
-0.6 0.0190444 0.0190421 0.0135961
-0.5 0.020467 0.0204647 0.0234828
-0.4 0.0219711 0.0219688 0.0387299
-0.3 0.0234595 0.0234573 0.0599508
-0.2 0.0247886 0.0247864 0.0860451
-0.1 0.0257937 0.0257917 0.11393
0 0.0263301 0.0263279 0.139253
0.1 0.02631 0.0263078 0.157489
0.2 0.0257292 0.0257269 0.164832
0.3 0.0246786 0.0246761 0.159054
0.4 0.0233379 0.0233353 0.140572
0.5 0.0219428 0.02194 0.113088
0.6 0.0207222 0.0207193 0.0826603
0.7 0.0198345 0.0198314 0.0552131
0.8 0.0193366 0.0193334 0.0341833
0.9 0.0192022 0.019199 0.0200175
1 0.0193648 0.0193615 0.0113288
1.1 0.0197556 0.0197523 0.00630626
1.2 0.0203228 0.0203196 0.00348949
1.3 0.0210343 0.021031 0.0019265
1.4 0.0218726 0.0218693 0.00106014
1.5 0.0228304 0.022827 0.000579612
1.6 0.0239056 0.0239021 0.000313671
1.7 0.0250991 0.0250955 0.000167526
1.8 0.026413 0.0264092 8.81796E-5
1.9 0.0278489 0.027845 4.57973E-5
2 0.0294075 0.0294035 2.35884E-5
2.1 0.0310866 0.0310825 1.21846E-5
2.2 0.03288 0.0328758 6.44102E-6
2.3 0.0347751 0.0347707 3.59224E-6
2.4 0.0367499 0.0367454 2.18861E-6
2.5 0.0387698 0.0387652 1.49055E-6
2.6 0.0407826 0.040778 1.13095E-6
2.7 0.0427141 0.0427095 9.32353E-7
2.8 0.0444633 0.0444587 8.10894E-7
2.9 0.0459007 0.0458962 7.27612E-7
3 0.0468713 0.0468669 6.64497E-7
3.1 0.0472053 0.047201 6.13124E-7
3.2 0.0467382 0.046734 5.69388E-7
3.3 0.0453396 0.0453355 5.31146E-7
3.4 0.0429461 0.042942 4.97163E-7
3.5 0.0395889 0.0395849 4.66649E-7
3.6 0.0354088 0.0354047 4.39051E-7
3.7 0.0306496 0.0306455 4.13952E-7
3.8 0.0256291 0.0256249 3.91027E-7
3.9 0.0206891 0.0206849 3.70011E-7
4 0.0161371 0.0161331 3.50684E-7
4.1 0.0121945 0.0121906 3.32862E-7
4.2 0.00896847 0.0089649 3.16386E-7
4.3 0.00645748 0.00645425 3.01121E-7
4.4 0.0045819 0.00457905 2.86947E-7
4.5 0.00322441 0.00322194 2.73762E-7
4.6 0.00226337 0.00226124 2.61475E-7
4.7 0.00159216 0.00159034 2.50004E-7
4.8 0.00112628 0.00112471 2.39279E-7
4.9 0.00080284 0.000801486 2.29236E-7
5 0.000577055 0.000575878 2.19817E-7
