VV FullAbs ResPart Thermal
-5 0.00449849 0.00449768 0.000498736
-4.9 0.00506003 0.00505918 0.000674196
-4.8 0.00563748 0.00563659 0.000923681
-4.7 0.00622509 0.00622416 0.00128172
-4.6 0.00681939 0.00681842 0.00179737
-4.5 0.00742015 0.00741913 0.00253729
-4.4 0.008031 0.00802993 0.00358653
-4.3 0.00865954 0.00865843 0.00504431
-4.2 0.00931634 0.0093152 0.00701165
-4.1 0.0100122 0.010011 0.00956814
-4 0.0107523 0.0107511 0.012738
-3.9 0.0115285 0.0115273 0.0164503
-3.8 0.0123096 0.0123085 0.020505
-3.7 0.0130385 0.0130373 0.0245628
-3.6 0.0136389 0.0136376 0.0281777
-3.5 0.0140386 0.0140373 0.0308758
-3.4 0.014199 0.0141975 0.0322628
-3.3 0.0141366 0.0141351 0.0321251
-3.2 0.013924 0.0139224 0.0304864
-3.1 0.0136658 0.013664 0.0276016
-3 0.0134643 0.0134624 0.0238898
-2.9 0.0133942 0.013392 0.0198285
-2.8 0.0134958 0.0134935 0.0158499
-2.7 0.0137863 0.0137839 0.0122698
-2.6 0.0142739 0.0142713 0.00926431
-2.5 0.0149688 0.0149662 0.00688623
-2.4 0.0158873 0.0158846 0.00510175
-2.3 0.0170504 0.0170476 0.00382997
-2.2 0.0184805 0.0184775 0.0029756
-2.1 0.0201968 0.0201938 0.00245073
-2 0.0222118 0.0222088 0.0021865
-1.9 0.024527 0.0245239 0.00213784
-1.8 0.0271308 0.0271276 0.00228468
-1.7 0.029997 0.0299938 0.00263259
-1.6 0.0330854 0.0330821 0.0032154
-1.5 0.0363447 0.0363413 0.00410093
-1.4 0.0397166 0.0397131 0.00540121
-1.3 0.0431429 0.0431393 0.00728688
-1.2 0.0465734 0.0465697 0.0100044
-1.1 0.0499731 0.0499693 0.0138913
-1 0.0533288 0.0533249 0.0193801
-0.9 0.0566508 0.0566467 0.0269774
-0.8 0.0599691 0.059965 0.0371985
-0.7 0.0633213 0.0633173 0.0504479
-0.6 0.0667317 0.0667277 0.0668494
-0.5 0.0701841 0.0701803 0.0860703
-0.4 0.0736004 0.0735968 0.107218
-0.3 0.0768379 0.0768345 0.1289
-0.2 0.0797154 0.0797122 0.149448
-0.1 0.0820568 0.0820536 0.167222
0 0.0837288 0.0837256 0.180846
0.1 0.0846565 0.0846532 0.189323
0.2 0.0848212 0.0848178 0.192055
0.3 0.0842592 0.0842556 0.188824
0.4 0.0830727 0.0830689 0.179799
0.5 0.0814387 0.0814348 0.165555
0.6 0.0795896 0.0795854 0.147119
0.7 0.0777516 0.0777471 0.125958
0.8 0.0760755 0.0760708 0.103841
0.9 0.0746058 0.0746011 0.0825309
1 0.0733035 0.0732988 0.0634412
1.1 0.0720907 0.0720861 0.0474004
1.2 0.0708881 0.0708836 0.0346386
1.3 0.0696314 0.0696271 0.0249317
1.4 0.0682742 0.0682701 0.017803
1.5 0.0667836 0.0667797 0.0126983
1.6 0.0651338 0.06513 0.00909965
1.7 0.0633006 0.0632969 0.00657979
1.8 0.0612572 0.0612537 0.00481328
1.9 0.0589717 0.0589684 0.00356569
2 0.0564077 0.0564045 0.00267424
2.1 0.0535268 0.0535238 0.00202834
2.2 0.0502963 0.0502933 0.0015536
2.3 0.0466977 0.0466948 0.00119989
2.4 0.0427374 0.0427344 0.000933165
2.5 0.038455 0.038452 0.000729942
2.6 0.0339283 0.0339252 0.000573748
2.7 0.0292713 0.0292682 0.000452818
2.8 0.0246268 0.0246237 0.00035861
2.9 0.020152 0.0201489 0.00028483
3 0.0160002 0.0159971 0.000226787
3.1 0.0123012 0.012298 0.000180948
3.2 0.00914419 0.00914113 0.000144627
3.3 0.0065682 0.00656522 0.000115768
3.4 0.00456084 0.00455798 9.27845E-5
3.5 0.0030672 0.00306449 7.44466E-5
3.6 0.00200494 0.00200244 5.97934E-5
3.7 0.00128128 0.001279 4.80706E-5
3.8 0.000807294 0.000805246 3.86837E-5
3.9 0.000507181 0.000505356 3.11616E-5
4 0.000322076 0.000320449 2.51305E-5
4.1 0.000209687 0.000208232 2.02923E-5
4.2 0.000141588 0.000140279 1.64094E-5
4.3 9.97297E-5 9.85454E-5 1.32916E-5
4.4 7.31864E-5 7.21071E-5 1.07871E-5
4.5 5.55894E-5 5.45995E-5 8.7739E-6
4.6 4.3324E-5 4.24109E-5 7.15471E-6
4.7 3.43632E-5 3.35165E-5 5.85139E-6
4.8 2.75634E-5 2.67749E-5 4.80139E-6
4.9 2.22618E-5 2.15244E-5 3.95461E-6
5 1.80546E-5 1.73627E-5 3.2709E-6
