VV FullAbs ResPart Thermal
-5 0.00943122 0.00942937 0.000262116
-4.9 0.010342 0.0103401 0.000454894
-4.8 0.0113173 0.0113152 0.000778381
-4.7 0.0123607 0.0123585 0.00131033
-4.6 0.013477 0.0134748 0.00216695
-4.5 0.0146721 0.0146697 0.00351577
-4.4 0.0159519 0.0159495 0.00558647
-4.3 0.0173217 0.0173192 0.00867219
-4.2 0.018784 0.0187814 0.0131089
-4.1 0.0203368 0.0203341 0.019219
-4 0.0219702 0.0219675 0.0272115
-3.9 0.0236613 0.0236585 0.0370464
-3.8 0.025365 0.0253622 0.0482971
-3.7 0.0270022 0.0269994 0.0600594
-3.6 0.0284495 0.0284466 0.0709728
-3.5 0.0295488 0.0295458 0.0794059
-3.4 0.0301683 0.0301652 0.083836
-3.3 0.0303084 0.030305 0.0833603
-3.2 0.0301519 0.0301483 0.0780797
-3.1 0.0299741 0.0299701 0.0690523
-3 0.0299908 0.0299866 0.0578591
-2.9 0.0302971 0.0302927 0.0461033
-2.8 0.0309089 0.0309043 0.035068
-2.7 0.0318196 0.0318148 0.0255646
-2.6 0.0330245 0.0330195 0.0179378
-2.5 0.034525 0.0345198 0.0121697
-2.4 0.0363272 0.0363219 0.00802129
-2.3 0.0384404 0.0384348 0.00516303
-2.2 0.0408756 0.0408698 0.00326717
-2.1 0.043644 0.0436381 0.0020578
-2 0.0467558 0.0467496 0.00132842
-1.9 0.0502181 0.0502117 0.000941709
-1.8 0.0540337 0.0540271 0.000823819
-1.7 0.0582009 0.058194 0.000961222
-1.6 0.0627128 0.0627057 0.0014046
-1.5 0.0675581 0.0675507 0.00228269
-1.4 0.0727217 0.072714 0.00382825
-1.3 0.0781847 0.0781768 0.00641795
-1.2 0.0839245 0.0839163 0.0106252
-1.1 0.0899125 0.0899042 0.0172791
-1 0.0961117 0.0961032 0.0275086
-0.9 0.102473 0.102464 0.0427316
-0.8 0.108931 0.108922 0.0645277
-0.7 0.115404 0.115395 0.0943328
-0.6 0.12179 0.121781 0.13294
-0.5 0.127964 0.127956 0.179906
-0.4 0.133761 0.133753 0.233107
-0.3 0.138949 0.138942 0.288745
-0.2 0.143204 0.143196 0.342002
-0.1 0.146132 0.146125 0.38811
0 0.147399 0.147392 0.423299
0.1 0.146858 0.146851 0.445155
0.2 0.144548 0.14454 0.452369
0.3 0.140634 0.140626 0.444381
0.4 0.1355 0.135491 0.421331
0.5 0.129811 0.129802 0.384388
0.6 0.12432 0.124311 0.336203
0.7 0.119547 0.119537 0.281028
0.8 0.115674 0.115663 0.224129
0.9 0.112667 0.112656 0.17061
1 0.110419 0.110409 0.124234
1.1 0.108821 0.10881 0.086861
1.2 0.107775 0.107764 0.0585778
1.3 0.107205 0.107195 0.0382832
1.4 0.107056 0.107046 0.0243505
1.5 0.107293 0.107283 0.0151268
1.6 0.107899 0.107889 0.00920201
1.7 0.10887 0.108859 0.00549289
1.8 0.110209 0.110198 0.00322341
1.9 0.111922 0.111911 0.00186393
2 0.114009 0.113998 0.00106575
2.1 0.116459 0.116448 0.00060587
2.2 0.119242 0.119231 0.000345318
2.3 0.122304 0.122294 0.00019965
2.4 0.12556 0.12555 0.00011882
2.5 0.128885 0.128875 7.39034E-5
2.6 0.132113 0.132104 4.85886E-5
2.7 0.135031 0.135022 3.38869E-5
2.8 0.137379 0.137371 2.4944E-5
2.9 0.138863 0.138855 1.91779E-5
3 0.139167 0.13916 1.52256E-5
3.1 0.137984 0.137977 1.23641E-5
3.2 0.135048 0.135042 1.02017E-5
3.3 0.130182 0.130176 8.51771E-6
3.4 0.123328 0.123322 7.17957E-6
3.5 0.114581 0.114575 6.10225E-6
3.6 0.104198 0.104191 5.2272E-6
3.7 0.0925845 0.0925772 4.51185E-6
3.8 0.0802645 0.0802569 3.92397E-6
3.9 0.0678204 0.0678126 3.43856E-6
4 0.0558261 0.055818 3.0359E-6
4.1 0.0447762 0.0447681 2.7003E-6
4.2 0.0350308 0.0350228 2.41922E-6
4.3 0.0267853 0.0267775 2.18257E-6
4.4 0.0200731 0.0200656 1.98224E-6
4.5 0.0147959 0.0147889 1.8117E-6
4.6 0.0107699 0.0107635 1.66566E-6
4.7 0.00777339 0.00776752 1.53982E-6
4.8 0.00558494 0.00557966 1.43073E-6
4.9 0.00400784 0.00400311 1.33555E-6
5 0.00288062 0.00287639 1.25197E-6
