VV FullAbs ResPart Thermal
-5 0.00593079 0.00592956 0.000168563
-4.9 0.00652342 0.00652213 0.000291918
-4.8 0.00717048 0.00716912 0.000499005
-4.7 0.00787685 0.00787543 0.00083912
-4.6 0.00864817 0.00864667 0.00138484
-4.5 0.00949048 0.00948892 0.00223867
-4.4 0.0104096 0.010408 0.00353774
-4.3 0.0114102 0.0114085 0.00545266
-4.2 0.0124946 0.0124929 0.00817447
-4.1 0.0136611 0.0136593 0.0118841
-4 0.0149012 0.0148994 0.0167008
-3.9 0.0161958 0.0161939 0.0226134
-3.8 0.0175075 0.0175057 0.0294042
-3.7 0.01877 0.0187682 0.036582
-3.6 0.0198766 0.0198748 0.0433535
-3.5 0.0206847 0.0206828 0.0486835
-3.4 0.0210671 0.0210651 0.051524
-3.3 0.0210087 0.0210065 0.0512178
-3.2 0.0206588 0.0206564 0.0478393
-3.1 0.0202528 0.0202502 0.0421532
-3 0.0199759 0.0199732 0.0352322
-2.9 0.0199071 0.0199042 0.0280773
-2.8 0.0200578 0.0200548 0.0214255
-2.7 0.0204215 0.0204183 0.0157128
-2.6 0.0209933 0.0209901 0.0111121
-2.5 0.0217733 0.0217699 0.00760466
-2.4 0.0227648 0.0227613 0.00505515
-2.3 0.0239736 0.02397 0.00327856
-2.2 0.0254078 0.025404 0.00208799
-2.1 0.0270765 0.0270726 0.00132238
-2 0.0289896 0.0289855 0.000858179
-1.9 0.0311565 0.0311522 0.000611406
-1.8 0.0335855 0.0335811 0.000536159
-1.7 0.036283 0.0362784 0.00062411
-1.6 0.0392534 0.0392487 0.000907851
-1.5 0.0424989 0.0424939 0.00147008
-1.4 0.0460194 0.0460143 0.00246006
-1.3 0.0498129 0.0498075 0.00411814
-1.2 0.0538745 0.0538689 0.00680744
-1.1 0.0581958 0.0581901 0.0110481
-1 0.0627624 0.0627565 0.0175432
-0.9 0.067551 0.067545 0.027175
-0.8 0.0725268 0.0725206 0.0409425
-0.7 0.0776397 0.0776336 0.0598083
-0.6 0.0828212 0.0828152 0.0844387
-0.5 0.0879764 0.0879705 0.114861
-0.4 0.0929666 0.092961 0.150121
-0.3 0.0975788 0.0975736 0.188092
-0.2 0.101491 0.101486 0.225625
-0.1 0.104288 0.104284 0.259114
0 0.105586 0.105581 0.285306
0.1 0.105174 0.10517 0.301884
0.2 0.103031 0.103027 0.30748
0.3 0.0992752 0.0992699 0.301454
0.4 0.0942625 0.0942567 0.283967
0.5 0.0886586 0.0886524 0.256356
0.6 0.0832127 0.0832059 0.221327
0.7 0.0784223 0.0784153 0.182592
0.8 0.074442 0.0744349 0.144024
0.9 0.0712262 0.0712191 0.108806
1 0.0686736 0.0686666 0.0789332
1.1 0.066684 0.0666771 0.05516
1.2 0.0651701 0.0651634 0.0372611
1.3 0.0640593 0.0640526 0.0244162
1.4 0.0632942 0.0632876 0.015571
1.5 0.0628331 0.0628266 0.00969227
1.6 0.0626484 0.062642 0.00590337
1.7 0.062724 0.0627176 0.00352658
1.8 0.0630515 0.0630451 0.00207155
1.9 0.0636269 0.0636206 0.00120054
2 0.0644461 0.0644399 0.000689787
2.1 0.065501 0.0654948 0.00039578
2.2 0.066775 0.0667689 0.000229119
2.3 0.0682386 0.0682326 0.000135618
2.4 0.0698454 0.0698395 8.33013E-5
2.5 0.0715275 0.0715218 5.37764E-5
2.6 0.0731921 0.0731867 3.67222E-5
2.7 0.0747193 0.0747142 2.64735E-5
2.8 0.0759625 0.0759576 1.9976E-5
2.9 0.0767526 0.076748 1.56024E-5
3 0.0769083 0.076904 1.24865E-5
3.1 0.0762518 0.0762478 1.01612E-5
3.2 0.07463 0.0746261 8.36645E-6
3.3 0.0719383 0.0719345 6.94939E-6
3.4 0.0681436 0.0681399 5.81418E-6
3.5 0.0633008 0.0632969 4.89625E-6
3.6 0.0575577 0.0575537 4.14935E-6
3.7 0.0511471 0.0511431 3.53883E-6
3.8 0.0443642 0.04436 3.0379E-6
3.9 0.037532 0.0375277 2.62545E-6
4 0.030962 0.0309577 2.2847E-6
4.1 0.0249173 0.0249129 2.00217E-6
4.2 0.0195844 0.0195801 1.76702E-6
4.3 0.015062 0.0150577 1.57053E-6
4.4 0.0113643 0.0113603 1.40562E-6
4.5 0.00843886 0.00843506 1.26658E-6
4.6 0.00618958 0.00618607 1.14878E-6
4.7 0.00450092 0.00449772 1.04845E-6
4.8 0.00325679 0.00325389 9.6255E-7
4.9 0.00235281 0.0023502 8.88579E-7
5 0.00170207 0.00169972 8.24513E-7
