VV FullAbs ResPart Thermal
-5 0.00105491 0.00105451 0.000164925
-4.9 0.00126012 0.00125969 0.000222602
-4.8 0.0015068 0.00150634 0.00030463
-4.7 0.00179995 0.00179946 0.000422701
-4.6 0.00214471 0.00214419 0.000594168
-4.5 0.00254681 0.00254625 0.000844236
-4.4 0.0030133 0.00301271 0.00120823
-4.3 0.00355299 0.00355236 0.00173308
-4.2 0.00417584 0.00417519 0.0024763
-4.1 0.00489014 0.0048895 0.00349979
-4 0.00569603 0.00569543 0.00485492
-3.9 0.00657538 0.00657483 0.00655663
-3.8 0.00748043 0.00747995 0.00854916
-3.7 0.00832807 0.00832762 0.0106759
-3.6 0.00900846 0.009008 0.0126766
-3.5 0.00941282 0.00941236 0.0142317
-3.4 0.00947311 0.00947262 0.0150501
-3.3 0.00919381 0.00919327 0.0149654
-3.2 0.00865604 0.00865544 0.0139962
-3.1 0.00798845 0.00798776 0.012339
-3 0.00732004 0.00731924 0.0102985
-2.9 0.0067406 0.00673967 0.00818925
-2.8 0.00628693 0.00628591 0.00625419
-2.7 0.00595417 0.00595311 0.00463013
-2.6 0.00571769 0.0057166 0.00335751
-2.5 0.00555156 0.00555044 0.00241299
-2.4 0.00543814 0.00543698 0.0017428
-2.3 0.00537033 0.00536913 0.00128667
-2.2 0.00535031 0.00534904 0.000990982
-2.1 0.0053874 0.00538607 0.000814018
-2 0.00549659 0.00549516 0.000726691
-1.9 0.0056976 0.00569608 0.000711387
-1.8 0.00601467 0.00601303 0.000760528
-1.7 0.00647646 0.00647471 0.000875753
-1.6 0.00711607 0.00711419 0.00106824
-1.5 0.00797071 0.0079687 0.00136054
-1.4 0.00908113 0.00907899 0.00179025
-1.3 0.0104907 0.0104884 0.0024161
-1.2 0.0122442 0.0122418 0.00332665
-1.1 0.0143873 0.0143847 0.00465149
-1 0.0169656 0.0169629 0.00657362
-0.9 0.0200232 0.0200203 0.00933856
-0.8 0.023597 0.023594 0.013252
-0.7 0.0277034 0.0277004 0.0186515
-0.6 0.0323133 0.0323105 0.0258348
-0.5 0.0373186 0.0373161 0.0349363
-0.4 0.0425031 0.0425009 0.0457737
-0.3 0.0475406 0.0475387 0.0577398
-0.2 0.0520371 0.0520356 0.0698312
-0.1 0.055609 0.0556079 0.0808379
0 0.0579594 0.0579584 0.0896012
0.1 0.0589194 0.0589184 0.0952107
0.2 0.0584534 0.0584523 0.0970892
0.3 0.0566553 0.0566539 0.0950115
0.4 0.0537518 0.0537501 0.0891191
0.5 0.0500999 0.0500979 0.0799579
0.6 0.0461399 0.0461375 0.0684942
0.7 0.0422917 0.0422889 0.0560126
0.8 0.0388392 0.0388361 0.043845
0.9 0.0358773 0.0358741 0.0330365
1 0.0333487 0.0333457 0.0241457
1.1 0.0311275 0.0311247 0.0172644
1.2 0.0290892 0.0290866 0.012178
1.3 0.0271434 0.0271409 0.00853991
1.4 0.0252359 0.0252337 0.00599333
1.5 0.0233388 0.0233367 0.00423189
1.6 0.0214386 0.0214366 0.00301809
1.7 0.0195288 0.0195269 0.00217921
1.8 0.0176071 0.0176053 0.0015948
1.9 0.0156758 0.0156741 0.00118295
2 0.0137441 0.0137424 0.000888722
2.1 0.011831 0.0118294 0.000675406
2.2 0.00996609 0.00996445 0.000518429
2.3 0.00818826 0.00818667 0.000401224
2.4 0.00654151 0.00653996 0.000312523
2.5 0.00506812 0.00506663 0.000244582
2.6 0.00380134 0.00379992 0.000192009
2.7 0.00275922 0.00275786 0.000150997
2.8 0.00194152 0.00194024 0.000118813
2.9 0.00133067 0.00132947 9.34536E-5
3 0.000896176 0.000895075 7.34277E-5
3.1 0.000601137 0.000600135 5.76011E-5
3.2 0.000408619 0.00040772 4.50982E-5
3.3 0.000286444 0.000285642 3.52338E-5
3.4 0.000209569 0.000208854 2.74663E-5
3.5 0.000160344 0.000159703 2.13648E-5
3.6 0.000127377 0.000126798 1.65849E-5
3.7 0.00010387 0.000103344 1.28514E-5
3.8 8.60183E-5 8.55364E-5 9.9437E-6
3.9 7.17818E-5 7.13378E-5 7.68597E-6
4 6.00741E-5 5.96629E-5 5.93795E-6
4.1 5.02899E-5 4.99072E-5 4.58827E-6
4.2 4.20563E-5 4.16988E-5 3.54883E-6
4.3 3.51135E-5 3.47784E-5 2.75016E-6
4.4 2.92615E-5 2.89464E-5 2.13774E-6
4.5 2.43361E-5 2.40391E-5 1.66892E-6
4.6 2.01988E-5 1.99183E-5 1.31049E-6
4.7 1.67313E-5 1.64657E-5 1.03668E-6
4.8 1.38318E-5 1.35799E-5 8.27574E-7
4.9 1.14132E-5 1.11738E-5 6.67827E-7
5 9.40054E-6 9.1728E-6 5.4566E-7
