VV FullAbs ResPart Thermal
-5 0.00648668 0.00648539 0.000181067
-4.9 0.00713142 0.00713006 0.00031382
-4.8 0.00782895 0.00782753 0.000536291
-4.7 0.00858271 0.00858121 0.000901274
-4.6 0.00939673 0.00939516 0.00148695
-4.5 0.0102754 0.0102738 0.00240475
-4.4 0.0112231 0.0112213 0.00380575
-4.3 0.0122428 0.0122411 0.00588067
-4.2 0.0133359 0.0133341 0.00884676
-4.1 0.0145 0.0144981 0.0129133
-4 0.0157266 0.0157246 0.0182212
-3.9 0.0169972 0.0169953 0.0247608
-3.8 0.0182766 0.0182747 0.0322822
-3.7 0.0195019 0.0194999 0.0402225
-3.6 0.0205722 0.0205702 0.0476872
-3.5 0.0213534 0.0213513 0.0535365
-3.4 0.0217277 0.0217255 0.0566423
-3.3 0.0216873 0.021685 0.0563077
-3.2 0.021383 0.0213805 0.0526116
-3.1 0.0210464 0.0210437 0.046366
-3 0.0208569 0.020854 0.0387303
-2.9 0.0208894 0.0208863 0.0308116
-2.8 0.0211529 0.0211497 0.0234444
-2.7 0.0216392 0.0216359 0.0171289
-2.6 0.0223423 0.0223389 0.0120631
-2.5 0.0232611 0.0232575 0.0082219
-2.4 0.0243985 0.0243948 0.00544613
-2.3 0.0257602 0.0257563 0.0035224
-2.2 0.0273542 0.0273502 0.00223877
-2.1 0.0291899 0.0291857 0.0014156
-2 0.0312767 0.0312724 0.000917125
-1.9 0.0336235 0.033619 0.000652182
-1.8 0.0362376 0.0362329 0.000571516
-1.7 0.0391237 0.0391188 0.000666464
-1.6 0.0422841 0.042279 0.000972154
-1.5 0.0457185 0.0457133 0.00157716
-1.4 0.0494246 0.0494192 0.00264116
-1.3 0.0533977 0.053392 0.00442159
-1.2 0.0576307 0.0576249 0.00730885
-1.1 0.0621129 0.0621068 0.0118656
-1 0.0668274 0.0668212 0.0188586
-0.9 0.0717489 0.0717426 0.0292586
-0.8 0.0768397 0.0768333 0.0441742
-0.7 0.0820469 0.0820405 0.0646796
-0.6 0.0872985 0.0872922 0.091517
-0.5 0.092496 0.0924898 0.124704
-0.4 0.0974981 0.0974922 0.163156
-0.3 0.102091 0.102086 0.204496
-0.2 0.10596 0.105954 0.245267
-0.1 0.1087 0.108695 0.281573
0 0.109946 0.109941 0.309933
0.1 0.109504 0.109499 0.327864
0.2 0.107366 0.10736 0.333896
0.3 0.10366 0.103654 0.327361
0.4 0.0987504 0.0987443 0.308461
0.5 0.0932939 0.0932872 0.278614
0.6 0.0880221 0.0880149 0.240668
0.7 0.0834166 0.0834091 0.19857
0.8 0.0796238 0.0796163 0.156527
0.9 0.076596 0.0765884 0.118074
1 0.0742306 0.0742232 0.085467
1.1 0.0724267 0.0724193 0.0595726
1.2 0.0710964 0.0710891 0.0401425
1.3 0.0701675 0.0701603 0.0262523
1.4 0.069585 0.0695779 0.0167214
1.5 0.0693108 0.0693037 0.0104038
1.6 0.0693217 0.0693147 0.00633789
1.7 0.0696071 0.0696 0.00378775
1.8 0.0701643 0.0701572 0.0022252
1.9 0.0709946 0.0709876 0.00128839
2 0.0720992 0.0720921 0.000738139
2.1 0.0734737 0.0734667 0.000421031
2.2 0.0751046 0.0750977 0.000241295
2.3 0.0769638 0.0769569 0.000140693
2.4 0.0790042 0.0789975 8.47239E-5
2.5 0.0811551 0.0811486 5.3465E-5
2.6 0.0833178 0.0833115 3.56984E-5
2.7 0.0853623 0.0853563 2.52515E-5
2.8 0.0871265 0.0871208 1.87948E-5
2.9 0.0884198 0.0884145 1.45579E-5
3 0.0890318 0.0890268 1.1605E-5
3.1 0.0887487 0.0887439 9.43732E-6
3.2 0.0873758 0.0873713 7.78244E-6
3.3 0.0847657 0.0847614 6.48451E-6
3.4 0.0808464 0.0808421 5.44849E-6
3.5 0.0756438 0.0756394 4.6121E-6
3.6 0.0692943 0.0692898 3.93174E-6
3.7 0.0620409 0.0620362 3.37523E-6
3.8 0.0542125 0.0542077 2.91799E-6
3.9 0.046188 0.046183 2.54076E-6
4 0.0383498 0.0383448 2.22829E-6
4.1 0.0310372 0.031032 1.96839E-6
4.2 0.0245069 0.0245018 1.75129E-6
4.3 0.0189121 0.0189071 1.5691E-6
4.4 0.0142999 0.0142951 1.41547E-6
4.5 0.0106283 0.0106238 1.28525E-6
4.6 0.00779356 0.00778937 1.17428E-6
4.7 0.00566027 0.00565644 1.07918E-6
4.8 0.00408714 0.00408368 9.97208E-7
4.9 0.0029443 0.00294119 9.26132E-7
5 0.00212228 0.00211949 8.64128E-7
