VV FullAbs ResPart Thermal
-5 0.00221668 0.00221625 0.000124582
-4.9 0.00243015 0.0024297 0.000176158
-4.8 0.0026451 0.00264463 0.000255744
-4.7 0.00286204 0.00286154 0.000380288
-4.6 0.00308317 0.00308264 0.000575927
-4.5 0.00331317 0.0033126 0.000881129
-4.4 0.00355993 0.00355932 0.00134916
-4.3 0.00383498 0.00383434 0.00204808
-4.2 0.00415288 0.0041522 0.00305582
-4.1 0.00452865 0.00452796 0.00444726
-4 0.00497244 0.00497175 0.00627163
-3.9 0.00548119 0.00548051 0.0085208
-3.8 0.00602941 0.00602874 0.0110948
-3.7 0.00656424 0.00656356 0.0137789
-3.6 0.00701181 0.00701109 0.0162528
-3.5 0.00729867 0.00729791 0.0181461
-3.4 0.00738213 0.00738131 0.0191326
-3.3 0.00727368 0.00727281 0.0190292
-3.2 0.00704009 0.00703915 0.0178559
-3.1 0.0067793 0.00677829 0.0158297
-3 0.00658517 0.00658404 0.0132933
-2.9 0.00652147 0.00652023 0.0106144
-2.8 0.00661646 0.00661515 0.00809647
-2.7 0.00687335 0.00687199 0.00593238
-2.6 0.00728461 0.00728322 0.00420295
-2.5 0.00784157 0.00784014 0.00290342
-2.4 0.00853757 0.00853612 0.00197841
-2.3 0.00936725 0.00936576 0.00135221
-2.2 0.0103244 0.0103229 0.000949674
-2.1 0.0114002 0.0113987 0.000707578
-2 0.0125823 0.0125807 0.000578836
-1.9 0.0138545 0.0138529 0.000532459
-1.8 0.0151977 0.015196 0.000551942
-1.7 0.0165905 0.0165887 0.000633963
-1.6 0.0180109 0.0180091 0.000788706
-1.5 0.0194376 0.0194357 0.00104272
-1.4 0.020852 0.02085 0.0014451
-1.3 0.0222402 0.0222382 0.00207762
-1.2 0.0235972 0.023595 0.00306879
-1.1 0.0249305 0.0249282 0.00461043
-1 0.0262652 0.0262628 0.00697277
-0.9 0.0276472 0.0276446 0.0105098
-0.8 0.0291418 0.0291391 0.0156423
-0.7 0.0308243 0.0308216 0.022803
-0.6 0.032759 0.0327562 0.0323311
-0.5 0.0349668 0.0349641 0.0443212
-0.4 0.0373935 0.037391 0.0584619
-0.3 0.0398945 0.0398921 0.0739431
-0.2 0.0422527 0.0422505 0.08951
-0.1 0.0442277 0.0442256 0.103669
0 0.04561 0.0456079 0.11496
0.1 0.0462583 0.0462561 0.122197
0.2 0.0461168 0.0461145 0.1246
0.3 0.0452278 0.0452254 0.121876
0.4 0.0437425 0.04374 0.114248
0.5 0.0419151 0.0419123 0.102472
0.6 0.0400511 0.0400481 0.087793
0.7 0.038419 0.0384158 0.0717878
0.8 0.0371721 0.0371687 0.0560672
0.9 0.0363321 0.0363288 0.0419363
1 0.0358312 0.0358279 0.0301697
1.1 0.0355694 0.0355662 0.0209933
1.2 0.0354536 0.0354505 0.0142242
1.3 0.0354114 0.0354085 0.00945728
1.4 0.0353903 0.0353876 0.00622421
1.5 0.0353513 0.0353487 0.00409316
1.6 0.0352633 0.0352608 0.00271484
1.7 0.0350986 0.0350962 0.00183101
1.8 0.0348301 0.0348278 0.00126308
1.9 0.0344287 0.0344265 0.000893572
2 0.033862 0.03386 0.000648032
2.1 0.0330943 0.0330924 0.000480422
2.2 0.0320873 0.0320855 0.000362644
2.3 0.0308043 0.0308026 0.000277568
2.4 0.0292159 0.0292141 0.000214637
2.5 0.0273075 0.0273058 0.000167199
2.6 0.0250876 0.0250859 0.000130932
2.7 0.0225928 0.0225911 0.000102925
2.8 0.0198905 0.0198888 8.11449E-5
2.9 0.0170747 0.0170729 6.41252E-5
3 0.0142575 0.0142557 5.07813E-5
3.1 0.0115556 0.0115538 4.02943E-5
3.2 0.0090751 0.00907333 3.20376E-5
3.3 0.00689794 0.00689619 2.55274E-5
3.4 0.00507227 0.00507056 2.03874E-5
3.5 0.00360996 0.0036083 1.63241E-5
3.6 0.00249061 0.00248903 1.31075E-5
3.7 0.00167067 0.00166919 1.05575E-5
3.8 0.0010946 0.00109325 8.53253E-6
3.9 0.000705137 0.000703916 6.92154E-6
4 0.000450595 0.000449504 5.63719E-6
4.1 0.000288799 0.000287829 4.61082E-6
4.2 0.000187981 0.000187119 3.78847E-6
4.3 0.000125764 0.000124994 3.1277E-6
4.4 8.72555E-5 8.6564E-5 2.5951E-6
4.5 6.30033E-5 6.23779E-5 2.16441E-6
4.6 4.72397E-5 4.66702E-5 1.81491E-6
4.7 3.655E-5 3.60281E-5 1.53026E-6
4.8 2.89542E-5 2.8473E-5 1.29757E-6
4.9 2.33143E-5 2.28683E-5 1.10663E-6
5 1.89727E-5 1.85575E-5 9.49333E-7
