VV FullAbs ResPart Thermal
-5 0.00446542 0.00446511 0.000265711
-4.9 0.00475011 0.00474978 0.000325022
-4.8 0.00504905 0.00504871 0.00039645
-4.7 0.00536246 0.0053621 0.000483574
-4.6 0.00569079 0.00569041 0.000592028
-4.5 0.00603564 0.00603523 0.000730742
-4.4 0.0064011 0.00640066 0.000913758
-4.3 0.00679502 0.00679457 0.00116263
-4.2 0.00722933 0.00722886 0.00150891
-4.1 0.00771769 0.00771722 0.001995
-4 0.00826879 0.00826835 0.00266948
-3.9 0.00887469 0.00887431 0.00357162
-3.8 0.00949673 0.00949641 0.00470241
-3.7 0.0100566 0.0100563 0.00598954
-3.6 0.010443 0.0104427 0.00726784
-3.5 0.0105403 0.01054 0.00830254
-3.4 0.0102729 0.0102726 0.00886136
-3.3 0.00964434 0.00964397 0.00880596
-3.2 0.00874618 0.00874576 0.00815218
-3.1 0.00772856 0.00772807 0.00706321
-3 0.00674681 0.00674623 0.00577979
-2.9 0.00591336 0.00591266 0.00452884
-2.8 0.00527754 0.00527675 0.0034594
-2.7 0.00483539 0.00483458 0.00262905
-2.6 0.00455424 0.00455342 0.00202864
-2.5 0.00439529 0.00439447 0.00161743
-2.4 0.00432642 0.0043256 0.00134978
-2.3 0.0043261 0.00432528 0.00118822
-2.2 0.00438269 0.00438184 0.00110672
-2.1 0.00449246 0.00449157 0.00108936
-2 0.00465808 0.00465715 0.00112779
-1.9 0.00488762 0.00488664 0.00121894
-1.8 0.00519387 0.00519281 0.00136344
-1.7 0.00559363 0.0055925 0.00156464
-1.6 0.00610681 0.00610561 0.00182827
-1.5 0.0067552 0.00675392 0.00216275
-1.4 0.00756114 0.00755978 0.00258033
-1.3 0.00854678 0.00854532 0.00309941
-1.2 0.00973431 0.00973274 0.00374839
-1.1 0.0111481 0.0111464 0.0045718
-1 0.0128184 0.0128166 0.00563929
-0.9 0.0147857 0.0147837 0.00705746
-0.8 0.0171008 0.0170988 0.00898198
-0.7 0.0198161 0.0198141 0.0116217
-0.6 0.0229597 0.0229578 0.0152187
-0.5 0.0264933 0.0264916 0.0199831
-0.4 0.0302648 0.0302635 0.0259782
-0.3 0.0339813 0.0339803 0.0329914
-0.2 0.0372295 0.0372288 0.0404735
-0.1 0.039551 0.0395506 0.0476136
0 0.0405443 0.040544 0.0535236
0.1 0.0399502 0.0399499 0.0574306
0.2 0.0377018 0.0377013 0.0588016
0.3 0.0339436 0.0339429 0.057405
0.4 0.0290326 0.0290316 0.0533547
0.5 0.0235065 0.0235051 0.04715
0.6 0.0179915 0.0179897 0.0396452
0.7 0.0130534 0.0130513 0.031874
0.8 0.00905243 0.00904996 0.0247532
0.9 0.00608446 0.00608191 0.0188349
1 0.00403498 0.00403259 0.0142583
1.1 0.00269038 0.00268827 0.0108753
1.2 0.00183396 0.00183215 0.00842135
1.3 0.00129377 0.00129223 0.00663521
1.4 0.000950755 0.000949455 0.00531005
1.5 0.000728466 0.000727364 0.00429975
1.6 0.000579636 0.000578696 0.00350723
1.7 0.000475525 0.000474716 0.0028699
1.8 0.000398847 0.000398142 0.0023478
1.9 0.000339334 0.000338714 0.00191513
2 0.000290988 0.000290437 0.00155474
2.1 0.000250356 0.000249862 0.00125454
2.2 0.000215458 0.000215011 0.0010054
2.3 0.000185133 0.000184727 0.000799905
2.4 0.000158664 0.000158292 0.000631697
2.5 0.000135556 0.000135214 0.00049517
2.6 0.00011543 0.000115113 0.000385328
2.7 9.79646E-5 9.76714E-5 0.000297734
2.8 8.28737E-5 8.26008E-5 0.000228489
2.9 6.9892E-5 6.96372E-5 0.000174209
3 5.87743E-5 5.85359E-5 0.000132006
3.1 4.92941E-5 4.90704E-5 9.94484E-5
3.2 4.12433E-5 4.10331E-5 7.4516E-5
3.3 3.44331E-5 3.42351E-5 5.55565E-5
3.4 2.86932E-5 2.85065E-5 4.12336E-5
3.5 2.38718E-5 2.36954E-5 3.04798E-5
3.6 1.98345E-5 1.96675E-5 2.24518E-5
3.7 1.64632E-5 1.63049E-5 1.64902E-5
3.8 1.36551E-5 1.35049E-5 1.20843E-5
3.9 1.13214E-5 1.11786E-5 8.84219E-6
4 9.38557E-6 9.24968E-6 6.46562E-6
4.1 7.78239E-6 7.65291E-6 4.72927E-6
4.2 6.45639E-6 6.33288E-6 3.46417E-6
4.3 5.36071E-6 5.24275E-6 2.54444E-6
4.4 4.45592E-6 4.34314E-6 1.87685E-6
4.5 3.70902E-6 3.60108E-6 1.39271E-6
4.6 3.09246E-6 2.98904E-6 1.04168E-6
4.7 2.58335E-6 2.48417E-6 7.87012E-7
4.8 2.16271E-6 2.06751E-6 6.01993E-7
4.9 1.81486E-6 1.72341E-6 4.67255E-7
5 1.52689E-6 1.43894E-6 3.68802E-7
