VV FullAbs ResPart Thermal
-5 0.00648461 0.00648319 0.00018424
-4.9 0.00711734 0.00711585 0.000318064
-4.8 0.00780951 0.00780792 0.000545102
-4.7 0.00856714 0.00856546 0.000921622
-4.6 0.00939827 0.0093965 0.00153014
-4.5 0.0103131 0.0103112 0.0024857
-4.4 0.0113236 0.0113216 0.00393896
-4.3 0.012443 0.012441 0.00607207
-4.2 0.0136846 0.0136824 0.00908233
-4.1 0.0150588 0.0150567 0.0131494
-4 0.0165696 0.0165674 0.0183849
-3.9 0.0182061 0.0182039 0.0247666
-3.8 0.0199309 0.0199287 0.0320639
-3.7 0.0216626 0.0216605 0.039764
-3.6 0.0232591 0.0232569 0.0470301
-3.5 0.0245221 0.0245199 0.0527546
-3.4 0.0252649 0.0252626 0.0558076
-3.3 0.0254387 0.0254362 0.0554787
-3.2 0.0252036 0.0252009 0.0518485
-3.1 0.0248379 0.0248349 0.0457433
-3 0.0245676 0.0245644 0.0383186
-2.9 0.0244896 0.0244863 0.0306429
-2.8 0.0246153 0.0246119 0.0234916
-2.7 0.0249354 0.0249318 0.0173197
-2.6 0.0254486 0.0254448 0.0123127
-2.5 0.0261648 0.0261609 0.00846243
-2.4 0.0271021 0.0270981 0.00564035
-2.3 0.0282828 0.0282786 0.0036613
-2.2 0.0297305 0.0297261 0.00233101
-2.1 0.0314678 0.0314632 0.00147634
-2 0.0335151 0.0335102 0.000960489
-1.9 0.0358889 0.0358838 0.000687897
-1.8 0.0386018 0.0385966 0.000604615
-1.7 0.041662 0.0416566 0.000698808
-1.6 0.0450733 0.0450676 0.00100511
-1.5 0.0488353 0.0488294 0.00161545
-1.4 0.0529441 0.052938 0.00269811
-1.3 0.0573922 0.0573859 0.00452542
-1.2 0.0621683 0.0621617 0.00750795
-1.1 0.067256 0.0672492 0.0122284
-1 0.0726324 0.0726254 0.0194616
-0.9 0.0782649 0.0782578 0.0301566
-0.8 0.0841094 0.0841023 0.0453535
-0.7 0.0901077 0.0901005 0.0660041
-0.6 0.096184 0.0961769 0.0926896
-0.5 0.102236 0.102229 0.125263
-0.4 0.108115 0.108108 0.162511
-0.3 0.113579 0.113573 0.202012
-0.2 0.118256 0.118251 0.240386
-0.1 0.121658 0.121653 0.27401
0 0.123335 0.12333 0.299872
0.1 0.123039 0.123034 0.316028
0.2 0.12073 0.120725 0.321429
0.3 0.116509 0.116503 0.315567
0.4 0.110733 0.110727 0.298491
0.5 0.104112 0.104105 0.271186
0.6 0.0974995 0.097492 0.235949
0.7 0.091523 0.091515 0.196274
0.8 0.0864316 0.0864235 0.1561
0.9 0.0822203 0.0822122 0.118854
1 0.0787959 0.078788 0.0868212
1.1 0.0760554 0.0760476 0.0610055
1.2 0.0739042 0.0738965 0.0413524
1.3 0.072259 0.0722515 0.0271246
1.4 0.0710492 0.0710419 0.0172721
1.5 0.0702173 0.0702101 0.0107122
1.6 0.0697179 0.0697108 0.00649332
1.7 0.0695155 0.0695087 0.00386192
1.8 0.0695814 0.0695747 0.0022643
1.9 0.0698889 0.0698823 0.0013168
2 0.0704094 0.070403 0.000765796
2.1 0.0711075 0.0711012 0.00045014
2.2 0.0719359 0.0719299 0.000270885
2.3 0.0728315 0.0728257 0.000169104
2.4 0.0737114 0.0737059 0.000110649
2.5 0.0744706 0.0744654 7.6211E-5
2.6 0.0749828 0.0749778 5.50939E-5
2.7 0.075104 0.0750994 4.14666E-5
2.8 0.0746817 0.0746773 3.21749E-5
2.9 0.0735675 0.0735634 2.55089E-5
3 0.0716353 0.0716313 2.05251E-5
3.1 0.0688002 0.0687963 1.6685E-5
3.2 0.0650368 0.065033 1.36649E-5
3.3 0.060392 0.0603882 1.12579E-5
3.4 0.0549895 0.0549856 9.32296E-6
3.5 0.0490228 0.0490188 7.75868E-6
3.6 0.0427373 0.0427332 6.48901E-6
3.7 0.0364038 0.0363997 5.45531E-6
3.8 0.0302872 0.030283 4.6115E-6
3.9 0.0246159 0.0246117 3.92098E-6
4 0.0195592 0.0195551 3.35448E-6
4.1 0.0152152 0.0152111 2.88847E-6
4.2 0.0116114 0.0116075 2.50401E-6
4.3 0.00871628 0.0087126 2.18585E-6
4.4 0.00645643 0.00645299 1.92163E-6
4.5 0.00473608 0.0047329 1.70138E-6
4.6 0.00345357 0.00345067 1.51705E-6
4.7 0.00251331 0.00251067 1.36208E-6
4.8 0.0018325 0.00183011 1.23119E-6
4.9 0.00134368 0.00134152 1.12009E-6
5 0.000994334 0.000992377 1.02526E-6
