VV FullAbs ResPart Thermal
-5 0.00395776 0.0039569 0.000331832
-4.9 0.00455342 0.00455251 0.000458984
-4.8 0.0052091 0.00520814 0.000647003
-4.7 0.00592651 0.0059255 0.000925099
-4.6 0.00670682 0.00670575 0.0013337
-4.5 0.00754963 0.0075485 0.00192654
-4.4 0.00845164 0.00845046 0.00277176
-4.3 0.00940551 0.00940427 0.00395121
-4.2 0.0103996 0.0103983 0.00555669
-4.1 0.0114192 0.0114178 0.00768191
-4 0.012449 0.0124477 0.0104078
-3.9 0.013475 0.0134736 0.0137769
-3.8 0.0144792 0.0144779 0.0177498
-3.7 0.0154239 0.0154226 0.0221345
-3.6 0.0162212 0.0162199 0.0264951
-3.5 0.0167162 0.0167149 0.0301074
-3.4 0.0167354 0.016734 0.0321061
-3.3 0.0162159 0.0162144 0.0318966
-3.2 0.0152984 0.0152967 0.0295486
-3.1 0.0142576 0.0142557 0.0257462
-3 0.0133299 0.0133278 0.0213535
-2.9 0.0126208 0.0126185 0.0170445
-2.8 0.0121418 0.0121395 0.0132033
-2.7 0.011877 0.0118746 0.00998726
-2.6 0.011814 0.0118115 0.00741721
-2.5 0.0119503 0.0119476 0.0054422
-2.4 0.012292 0.0122893 0.0039794
-2.3 0.0128535 0.0128506 0.00293734
-2.2 0.0136555 0.0136526 0.00222947
-2.1 0.0147246 0.0147215 0.00178192
-2 0.0160903 0.016087 0.0015376
-1.9 0.017783 0.0177796 0.00145807
-1.8 0.0198319 0.0198284 0.00152476
-1.7 0.022263 0.0222593 0.00174056
-1.6 0.0250985 0.0250947 0.00213301
-1.5 0.0283568 0.0283528 0.00275983
-1.4 0.032053 0.0320487 0.00371741
-1.3 0.0361981 0.0361936 0.00515206
-1.2 0.040798 0.0407934 0.00727331
-1.1 0.0458491 0.0458442 0.010367
-1 0.0513313 0.0513261 0.0148046
-0.9 0.057201 0.0571957 0.0210428
-0.8 0.0633855 0.06338 0.0296051
-0.7 0.0697829 0.0697773 0.0410338
-0.6 0.0762693 0.0762637 0.055797
-0.5 0.0827072 0.0827017 0.0741314
-0.4 0.0889426 0.0889374 0.0958093
-0.3 0.0947702 0.0947654 0.119863
-0.2 0.0998703 0.0998659 0.144417
-0.1 0.103791 0.103787 0.166916
0 0.106074 0.10607 0.184836
0.1 0.106432 0.106428 0.196378
0.2 0.10477 0.104767 0.200489
0.3 0.101134 0.10113 0.196509
0.4 0.0958406 0.095836 0.18436
0.5 0.0896158 0.0896107 0.165148
0.6 0.0833547 0.0833492 0.141322
0.7 0.0776779 0.0776722 0.115952
0.8 0.072762 0.0727563 0.0917049
0.9 0.0685055 0.0685 0.0702898
1 0.0647306 0.0647254 0.0524583
1.1 0.0612702 0.0612653 0.0382777
1.2 0.0579843 0.0579797 0.0274153
1.3 0.0547614 0.0547572 0.0193536
1.4 0.0515204 0.0515164 0.01353
1.5 0.0482101 0.0482064 0.00941741
1.6 0.0448081 0.0448047 0.00656543
1.7 0.0413163 0.0413131 0.00461304
1.8 0.0377553 0.0377523 0.00328565
1.9 0.034159 0.0341561 0.00238315
2 0.030569 0.0305662 0.00176494
2.1 0.0270309 0.0270282 0.0013352
2.2 0.0235914 0.0235888 0.00103018
2.3 0.0202965 0.0202939 0.000808258
2.4 0.0171903 0.0171877 0.000642555
2.5 0.0143135 0.0143109 0.000515774
2.6 0.0117015 0.011699 0.000416724
2.7 0.00938219 0.00937973 0.000338052
2.8 0.00737287 0.0073705 0.00027481
2.9 0.00567849 0.00567623 0.000223559
3 0.00429049 0.00428835 0.00018182
3.1 0.00318747 0.00318546 0.000147744
3.2 0.00233763 0.00233574 0.000119902
3.3 0.00170239 0.00170064 9.71657E-5
3.4 0.0012407 0.00123909 7.86221E-5
3.5 0.000912994 0.000911523 6.35256E-5
3.6 0.000684168 0.00068283 5.12613E-5
3.7 0.000525334 0.000524119 4.13203E-5
3.8 0.000414264 0.000413157 3.32808E-5
3.9 0.000334883 0.000333871 2.67933E-5
4 0.00027621 0.000275282 2.15688E-5
4.1 0.000231109 0.000230252 1.73693E-5
4.2 0.000195122 0.000194328 1.39988E-5
4.3 0.000165539 0.000164799 1.12974E-5
4.4 0.000140715 0.000140023 9.13407E-6
4.5 0.000119627 0.000118978 7.4028E-6
4.6 0.0001016 0.000100989 6.01755E-6
4.7 8.61537E-5 8.55772E-5 4.90893E-6
4.8 7.2918E-5 7.23727E-5 4.02115E-6
4.9 6.15904E-5 6.10736E-5 3.30947E-6
5 5.19141E-5 5.14233E-5 2.7381E-6
