VV FullAbs ResPart Thermal
-5 0.00191682 0.00191642 0.000263364
-4.9 0.00220376 0.00220333 0.000353412
-4.8 0.00251222 0.00251177 0.000478871
-4.7 0.0028398 0.00283932 0.000655064
-4.6 0.00318483 0.00318433 0.000903577
-4.5 0.00354726 0.00354673 0.00125376
-4.4 0.00392945 0.00392889 0.00174356
-4.3 0.00433691 0.00433633 0.00241864
-4.2 0.00477805 0.00477745 0.00332853
-4.1 0.00526223 0.00526162 0.00451815
-4 0.00579509 0.00579449 0.00601348
-3.9 0.00637062 0.00637006 0.00780102
-3.8 0.00696217 0.00696163 0.00980426
-3.7 0.00751706 0.00751652 0.0118661
-3.6 0.00796232 0.00796176 0.013753
-3.5 0.00822524 0.00822465 0.0151925
-3.4 0.00826286 0.00826222 0.0159429
-3.3 0.00808499 0.0080843 0.0158677
-3.2 0.00775521 0.00775446 0.0149823
-3.1 0.00736691 0.00736609 0.0134483
-3 0.00700836 0.00700742 0.0115199
-2.9 0.00673699 0.00673595 0.0094675
-2.8 0.00657467 0.00657354 0.00751267
-2.7 0.00651926 0.00651807 0.00579772
-2.6 0.00656048 0.00655924 0.00438678
-2.5 0.00669121 0.00668992 0.00328566
-2.4 0.006912 0.00691066 0.00246551
-2.3 0.00723123 0.00722983 0.0018824
-2.2 0.00766302 0.00766157 0.00149076
-2.1 0.00822475 0.00822324 0.00125124
-2 0.00893446 0.00893289 0.00113443
-1.9 0.00980844 0.00980683 0.00112211
-1.8 0.010859 0.0108574 0.00120736
-1.7 0.0120927 0.012091 0.00139482
-1.6 0.0135088 0.013507 0.00170171
-1.5 0.0150995 0.0150977 0.00216034
-1.4 0.0168504 0.0168485 0.00282245
-1.3 0.0187435 0.0187415 0.00376563
-1.2 0.0207606 0.0207585 0.00510131
-1.1 0.0228888 0.0228866 0.00698308
-1 0.0251252 0.0251229 0.00961249
-0.9 0.0274804 0.0274781 0.013237
-0.8 0.0299778 0.0299753 0.0181329
-0.7 0.0326448 0.0326424 0.0245636
-0.6 0.0354956 0.0354933 0.0327073
-0.5 0.0385045 0.0385023 0.0425546
-0.4 0.0415804 0.0415785 0.053804
-0.3 0.0445583 0.0445565 0.0658092
-0.2 0.0472191 0.0472175 0.077632
-0.1 0.049336 0.0493346 0.0882031
0 0.0507219 0.0507205 0.0965205
0.1 0.0512585 0.0512571 0.101798
0.2 0.0509081 0.0509066 0.103537
0.3 0.049723 0.0497214 0.101546
0.4 0.0478578 0.0478559 0.0959604
0.5 0.0455655 0.0455634 0.0872622
0.6 0.0431506 0.0431483 0.0762811
0.7 0.0408822 0.0408796 0.0641109
0.8 0.0389159 0.0389131 0.0519093
0.9 0.0372765 0.0372737 0.0406497
1 0.0359003 0.0358976 0.0309504
1.1 0.0346937 0.0346911 0.0230501
1.2 0.0335734 0.0335709 0.0168956
1.3 0.0324806 0.0324783 0.0122637
1.4 0.03138 0.0313778 0.00886544
1.5 0.030252 0.03025 0.00641459
1.6 0.0290857 0.0290837 0.00466369
1.7 0.0278731 0.0278712 0.00341615
1.8 0.0266057 0.0266039 0.00252471
1.9 0.0252723 0.0252706 0.00188331
2 0.0238588 0.0238572 0.00141752
2.1 0.0223498 0.0223482 0.00107581
2.2 0.0207311 0.0207295 0.00082256
2.3 0.0189948 0.0189932 0.000633086
2.4 0.0171439 0.0171424 0.000490097
2.5 0.0151967 0.0151951 0.000381347
2.6 0.0131883 0.0131867 0.000298055
2.7 0.01117 0.0111685 0.000233854
2.8 0.0092043 0.0092028 0.000184082
2.9 0.00735734 0.00735587 0.000145297
3 0.00568953 0.00568808 0.000114934
3.1 0.0042468 0.00424538 9.107E-5
3.2 0.00305441 0.00305304 7.2252E-5
3.3 0.00211472 0.0021134 5.73732E-5
3.4 0.0014095 0.00140826 4.5585E-5
3.5 0.000905751 0.000904592 3.62315E-5
3.6 0.000563099 0.000562038 2.88025E-5
3.7 0.0003408 0.000339846 2.2899E-5
3.8 0.000202822 0.00020197 1.82068E-5
3.9 0.000120449 0.000119689 1.44776E-5
4 7.27394E-5 7.20604E-5 1.15147E-5
4.1 4.55749E-5 4.49644E-5 9.16163E-6
4.2 3.00781E-5 2.95253E-5 7.29392E-6
4.3 2.10051E-5 2.05011E-5 5.81228E-6
4.4 1.54212E-5 1.49586E-5 4.63758E-6
4.5 1.17532E-5 1.13261E-5 3.7067E-6
4.6 9.18098E-6 8.78462E-6 2.96937E-6
4.7 7.27929E-6 6.90974E-6 2.38552E-6
4.8 5.82169E-6 5.47577E-6 1.9233E-6
4.9 4.68002E-6 4.35509E-6 1.55736E-6
5 3.77516E-6 3.46902E-6 1.26758E-6
