VV FullAbs ResPart Thermal
-5 0.00397261 0.00397175 0.000130774
-4.9 0.00436444 0.00436352 0.000222182
-4.8 0.00479462 0.00479365 0.000374581
-4.7 0.00526705 0.00526602 0.000623038
-4.6 0.0057867 0.00578561 0.00101795
-4.5 0.00635965 0.00635851 0.0016282
-4.4 0.00699291 0.0069917 0.00254224
-4.3 0.00769389 0.00769263 0.00386516
-4.2 0.00846965 0.00846834 0.00570918
-4.1 0.00932552 0.00932417 0.00817592
-4 0.0102627 0.0102613 0.0113299
-3.9 0.0112737 0.0112723 0.0151644
-3.8 0.0123354 0.0123341 0.0195597
-3.7 0.0133981 0.0133967 0.0242359
-3.6 0.0143735 0.0143722 0.0287073
-3.5 0.0151361 0.0151347 0.0322849
-3.4 0.0155658 0.0155644 0.0342168
-3.3 0.0156335 0.0156319 0.0340079
-3.2 0.0154499 0.0154482 0.0317153
-3.1 0.0152016 0.0151998 0.0279109
-3 0.0150336 0.0150316 0.0233549
-2.9 0.0150007 0.0149986 0.0187031
-2.8 0.0151035 0.0151013 0.0143999
-2.7 0.0153317 0.0153295 0.0106915
-2.6 0.0156818 0.0156795 0.00767275
-2.5 0.0161575 0.0161551 0.00533431
-2.4 0.0167684 0.0167658 0.00360272
-2.3 0.017527 0.0175244 0.00237348
-2.2 0.0184478 0.0184451 0.00153621
-2.1 0.0195455 0.0195426 0.000991308
-2 0.0208337 0.0208307 0.000659097
-1.9 0.0223246 0.0223215 0.000483511
-1.8 0.0240282 0.024025 0.000433301
-1.7 0.0259522 0.0259489 0.000503219
-1.6 0.0281021 0.0280985 0.0007173
-1.5 0.0304812 0.0304775 0.00113576
-1.4 0.0330912 0.0330874 0.00186645
-1.3 0.0359326 0.0359286 0.003081
-1.2 0.0390039 0.0389997 0.00503428
-1.1 0.0423019 0.0422976 0.00808338
-1 0.04582 0.0458156 0.0126988
-0.9 0.0495469 0.0495423 0.0194566
-0.8 0.0534641 0.0534594 0.0289972
-0.7 0.0575438 0.0575391 0.0419374
-0.6 0.0617444 0.0617397 0.0587266
-0.5 0.0660022 0.0659976 0.0794537
-0.4 0.0702132 0.0702088 0.103625
-0.3 0.074201 0.074197 0.129979
-0.2 0.0776803 0.0776766 0.156451
-0.1 0.0802631 0.0802596 0.180454
0 0.0815691 0.0815658 0.19948
0.1 0.0813691 0.0813658 0.211664
0.2 0.0796054 0.0796019 0.215867
0.3 0.076358 0.0763541 0.211492
0.4 0.0719393 0.071935 0.198624
0.5 0.0669602 0.0669555 0.178442
0.6 0.0621103 0.0621053 0.153268
0.7 0.0578354 0.0578302 0.126009
0.8 0.05426 0.0542548 0.0993731
0.9 0.0513321 0.051327 0.0753475
1 0.0489576 0.0489526 0.0550529
1.1 0.0470483 0.0470434 0.0388471
1.2 0.0455282 0.0455235 0.0265329
1.3 0.0443329 0.0443283 0.0175834
1.4 0.0434097 0.0434052 0.0113351
1.5 0.0427172 0.0427128 0.00712773
1.6 0.0422247 0.0422205 0.00438529
1.7 0.0419098 0.0419056 0.00264909
1.8 0.041756 0.0417519 0.00157807
1.9 0.0417501 0.0417461 0.00093227
2 0.0418787 0.0418748 0.000550284
2.1 0.0421257 0.042122 0.000327697
2.2 0.0424689 0.0424652 0.000199192
2.3 0.0428771 0.0428736 0.000125115
2.4 0.043308 0.0433047 8.20384E-5
2.5 0.0437066 0.0437034 5.64477E-5
2.6 0.0440044 0.0440014 4.07066E-5
2.7 0.0441216 0.0441188 3.05684E-5
2.8 0.0439707 0.0439681 2.3694E-5
2.9 0.0434632 0.0434607 1.87949E-5
3 0.0425187 0.0425164 1.51526E-5
3.1 0.041076 0.0410737 1.23554E-5
3.2 0.0391038 0.0391016 1.0157E-5
3.3 0.0366098 0.0366076 8.40195E-6
3.4 0.0336453 0.033643 6.98607E-6
3.5 0.0303042 0.0303018 5.83569E-6
3.6 0.0267152 0.0267128 4.89635E-6
3.7 0.0230287 0.0230263 4.12646E-6
3.8 0.0193994 0.0193969 3.49354E-6
3.9 0.0159685 0.0159661 2.97182E-6
4 0.0128492 0.0128468 2.54068E-6
4.1 0.0101168 0.0101145 2.18349E-6
4.2 0.00780623 0.00780395 1.88682E-6
4.3 0.00591541 0.00591322 1.63974E-6
4.4 0.00441389 0.00441183 1.43337E-6
4.5 0.00325306 0.00325115 1.26048E-6
4.6 0.00237621 0.00237445 1.11518E-6
4.7 0.00172657 0.00172495 9.92628E-7
4.8 0.00125259 0.00125113 8.88896E-7
4.9 0.00091072 0.00090939 8.00752E-7
5 0.000666007 0.000664801 7.25548E-7
