VV FullAbs ResPart Thermal
-5 0.00489255 0.00489168 0.000480642
-4.9 0.0054447 0.0054438 0.000655827
-4.8 0.00600423 0.00600329 0.000909002
-4.7 0.00656711 0.00656612 0.00127842
-4.6 0.00713199 0.00713095 0.00181913
-4.5 0.00770091 0.00769982 0.00260679
-4.4 0.00827967 0.00827853 0.00373899
-4.3 0.0088779 0.00887671 0.00533073
-4.2 0.00950801 0.00950678 0.00750015
-4.1 0.0101825 0.0101812 0.0103414
-4 0.0109082 0.0109069 0.0138845
-3.9 0.0116784 0.0116771 0.0180497
-3.8 0.0124635 0.0124622 0.0226084
-3.7 0.0132078 0.0132064 0.027174
-3.6 0.0138373 0.0138358 0.0312409
-3.5 0.014282 0.0142805 0.0342749
-3.4 0.0145056 0.014504 0.0358333
-3.3 0.0145262 0.0145245 0.0356768
-3.2 0.0144165 0.0144146 0.0338319
-3.1 0.01428 0.014278 0.030584
-3 0.0142181 0.014216 0.0264037
-2.9 0.0143057 0.0143033 0.0218297
-2.8 0.0145852 0.0145827 0.017352
-2.7 0.0150769 0.0150743 0.0133305
-2.6 0.0157923 0.0157896 0.00996575
-2.5 0.0167431 0.0167403 0.00731618
-2.4 0.0179443 0.0179414 0.00533964
-2.3 0.0194126 0.0194096 0.00393955
-2.2 0.0211623 0.0211593 0.00300315
-2.1 0.0232019 0.0231987 0.0024269
-2 0.0255299 0.0255267 0.0021297
-1.9 0.0281328 0.0281295 0.00205788
-1.8 0.0309838 0.0309805 0.00218598
-1.7 0.034043 0.0340396 0.00251714
-1.6 0.0372595 0.037256 0.00308571
-1.5 0.0405747 0.0405711 0.00396374
-1.4 0.0439277 0.0439241 0.00527258
-1.3 0.0472621 0.0472583 0.00719981
-1.2 0.0505328 0.0505288 0.0100195
-1.1 0.0537132 0.0537091 0.014111
-1 0.0568015 0.0567973 0.0199648
-0.9 0.0598228 0.0598185 0.0281588
-0.8 0.0628251 0.0628207 0.0392852
-0.7 0.0658674 0.065863 0.0538108
-0.6 0.0689972 0.0689929 0.0718836
-0.5 0.0722214 0.0722172 0.0931336
-0.4 0.0754808 0.0754767 0.116562
-0.3 0.0786452 0.0786413 0.140613
-0.2 0.0815376 0.0815338 0.163427
-0.1 0.0839785 0.0839748 0.183176
0 0.0858271 0.0858233 0.198324
0.1 0.0869993 0.0869954 0.207756
0.2 0.0874687 0.0874647 0.210799
0.3 0.0872661 0.0872621 0.20721
0.4 0.0864886 0.0864843 0.197177
0.5 0.0853049 0.0853004 0.181345
0.6 0.0839328 0.0839282 0.160864
0.7 0.0825803 0.0825753 0.137369
0.8 0.0813803 0.0813751 0.112829
0.9 0.080367 0.0803618 0.0892142
1 0.0794983 0.0794932 0.0681067
1.1 0.0786986 0.0786936 0.0504383
1.2 0.0778917 0.0778867 0.0364641
1.3 0.0770157 0.0770109 0.0259212
1.4 0.0760251 0.0760205 0.0182582
1.5 0.0748864 0.0748819 0.0128387
1.6 0.073572 0.0735677 0.00907194
1.7 0.0720551 0.072051 0.00647478
1.8 0.070305 0.0703011 0.00468304
1.9 0.0682839 0.0682802 0.00343745
2 0.0659461 0.0659425 0.00256034
2.1 0.0632401 0.0632366 0.0019328
2.2 0.0601149 0.0601116 0.00147617
2.3 0.0565303 0.056527 0.00113847
2.4 0.0524685 0.0524653 0.000885048
2.5 0.0479469 0.0479436 0.000692498
2.6 0.0430262 0.0430228 0.000544683
2.7 0.0378137 0.0378103 0.000430256
2.8 0.0324587 0.0324553 0.000341069
2.9 0.0271406 0.0271371 0.000271165
3 0.0220497 0.0220463 0.000216123
3.1 0.0173656 0.0173621 0.000172614
3.2 0.0132336 0.0132301 0.000138111
3.3 0.00974643 0.00974299 0.000110675
3.4 0.00693532 0.00693198 8.88086E-5
3.5 0.00477209 0.00476888 7.13494E-5
3.6 0.00318232 0.0031793 5.73876E-5
3.7 0.00206476 0.00206198 4.62086E-5
3.8 0.00131114 0.00130863 3.72488E-5
3.9 0.00082157 0.000819324 3.00618E-5
4 0.000513428 0.00051143 2.42926E-5
4.1 0.000324076 0.000322296 1.96588E-5
4.2 0.000209352 0.000207761 1.59346E-5
4.3 0.000139965 0.000138535 1.29399E-5
4.4 9.74621E-5 9.61665E-5 1.05302E-5
4.5 7.06924E-5 6.95114E-5 8.59002E-6
4.6 5.31379E-5 5.20545E-5 7.02659E-6
4.7 4.10721E-5 4.00726E-5 5.76568E-6
4.8 3.23868E-5 3.146E-5 4.74775E-6
4.9 2.58841E-5 2.50207E-5 3.92504E-6
5 2.08682E-5 2.00609E-5 3.25926E-6
