VV FullAbs ResPart Thermal
-5 0.00536583 0.00536469 0.000153399
-4.9 0.00590168 0.00590047 0.000265503
-4.8 0.00649032 0.00648904 0.000454342
-4.7 0.00713752 0.00713617 0.000765308
-4.6 0.00785012 0.0078487 0.00126491
-4.5 0.00863583 0.00863434 0.00204622
-4.4 0.00950259 0.00950103 0.00323226
-4.3 0.0104577 0.0104561 0.0049738
-4.2 0.0115065 0.0115048 0.00743715
-4.1 0.0126505 0.0126488 0.0107777
-4 0.0138843 0.0138826 0.0150974
-3.9 0.0151912 0.0151895 0.0203881
-3.8 0.0165346 0.0165328 0.0264673
-3.7 0.0178459 0.0178442 0.0329147
-3.6 0.0190121 0.0190104 0.0390321
-3.5 0.0198796 0.0198778 0.0438784
-3.4 0.0203073 0.0203054 0.0464741
-3.3 0.0202686 0.0202666 0.0461939
-3.2 0.0199072 0.019905 0.0431091
-3.1 0.01946 0.0194577 0.0379453
-3 0.0191165 0.0191139 0.0317006
-2.9 0.018959 0.0189563 0.0252795
-2.8 0.0190012 0.0189984 0.0193269
-2.7 0.0192385 0.0192356 0.0142142
-2.6 0.0196689 0.0196658 0.010086
-2.5 0.0202951 0.0202919 0.00692512
-2.4 0.0211229 0.0211196 0.00461607
-2.3 0.02216 0.0221566 0.00299962
-2.2 0.0234156 0.023412 0.00191263
-2.1 0.0248997 0.024896 0.00121238
-2 0.0266226 0.0266187 0.000787732
-1.9 0.0285944 0.0285904 0.000562095
-1.8 0.0308245 0.0308203 0.000493039
-1.7 0.0333208 0.0333165 0.000572393
-1.6 0.0360896 0.0360851 0.000829654
-1.5 0.0391354 0.0391306 0.00134063
-1.4 0.0424607 0.0424557 0.00224262
-1.3 0.0460661 0.046061 0.00375677
-1.2 0.0499496 0.0499443 0.00621622
-1.1 0.0541055 0.0541 0.0100957
-1 0.0585219 0.0585163 0.0160324
-0.9 0.0631789 0.0631731 0.0248197
-0.8 0.0680449 0.068039 0.0373505
-0.7 0.0730744 0.0730685 0.0544837
-0.6 0.0782038 0.078198 0.0768217
-0.5 0.0833437 0.0833381 0.104413
-0.4 0.0883597 0.0883543 0.136444
-0.3 0.0930385 0.0930335 0.171037
-0.2 0.0970503 0.0970457 0.205341
-0.1 0.0999627 0.0999583 0.236026
0 0.101367 0.101363 0.260061
0.1 0.101031 0.101027 0.275294
0.2 0.0989128 0.0989083 0.280464
0.3 0.095117 0.0951121 0.274955
0.4 0.0899954 0.08999 0.258879
0.5 0.0842233 0.0842175 0.233485
0.6 0.0785728 0.0785665 0.201346
0.7 0.0735643 0.0735577 0.165954
0.8 0.0693645 0.0693578 0.130867
0.9 0.0659319 0.0659253 0.0989244
1 0.0631669 0.0631604 0.0718586
1.1 0.0609709 0.0609645 0.0503
1.2 0.059257 0.0592508 0.0340311
1.3 0.0579519 0.0579458 0.0223224
1.4 0.0569955 0.0569895 0.0142386
1.5 0.056342 0.0563361 0.00885721
1.6 0.0559581 0.0559523 0.00538785
1.7 0.0558212 0.0558155 0.00321402
1.8 0.0559165 0.0559108 0.00188636
1.9 0.0562329 0.0562273 0.00109402
2 0.05676 0.0567545 0.000630824
2.1 0.0574841 0.0574787 0.000364781
2.2 0.0583839 0.0583787 0.000214015
2.3 0.0594274 0.0594222 0.000129178
2.4 0.060567 0.060562 8.13348E-5
2.5 0.0617369 0.0617321 5.39466E-5
2.6 0.0628501 0.0628456 3.77835E-5
2.7 0.0637978 0.0637935 2.77981E-5
2.8 0.0644512 0.0644472 2.1272E-5
2.9 0.0646675 0.0646637 1.67515E-5
3 0.0643006 0.064297 1.34555E-5
3.1 0.063216 0.0632126 1.09552E-5
3.2 0.0613096 0.0613063 9.00497E-6
3.3 0.0585262 0.058523 7.456E-6
3.4 0.0548755 0.0548723 6.21143E-6
3.5 0.0504407 0.0504374 5.20401E-6
3.6 0.0453768 0.0453734 4.38446E-6
3.7 0.0398982 0.0398947 3.71525E-6
3.8 0.034255 0.0342515 3.16708E-6
3.9 0.0287037 0.0287001 2.71675E-6
4 0.0234762 0.0234725 2.34572E-6
4.1 0.0187541 0.0187505 2.03908E-6
4.2 0.0146535 0.0146499 1.78482E-6
4.3 0.0112215 0.011218 1.57324E-6
4.4 0.00844457 0.00844128 1.39651E-6
4.5 0.00626459 0.00626152 1.24827E-6
4.6 0.00459737 0.00459454 1.12338E-6
4.7 0.00334965 0.00334706 1.01766E-6
4.8 0.0024317 0.00242936 9.27711E-7
4.9 0.00176487 0.00176276 8.50781E-7
5 0.00128459 0.00128269 7.84619E-7
