VV FullAbs ResPart Thermal
-5 0.00236552 0.00236498 4.95006E-5
-4.9 0.00252976 0.00252919 8.08265E-5
-4.8 0.00270148 0.00270087 0.000135142
-4.7 0.00288387 0.00288323 0.000229526
-4.6 0.00308143 0.00308075 0.000392853
-4.5 0.00330043 0.0032997 0.000672354
-4.4 0.00354949 0.00354872 0.00114157
-4.3 0.00383995 0.00383913 0.00190714
-4.2 0.00418548 0.00418462 0.00310881
-4.1 0.00460009 0.00459919 0.00490397
-4 0.0050933 0.00509239 0.00742807
-3.9 0.00566246 0.00566155 0.0107289
-3.8 0.00628374 0.00628283 0.0146888
-3.7 0.00690727 0.00690633 0.0189672
-3.6 0.00746329 0.0074623 0.02301
-3.5 0.00788326 0.00788223 0.0261537
-3.4 0.00812971 0.00812862 0.0278048
-3.3 0.00821897 0.00821781 0.0276279
-3.2 0.00822137 0.00822014 0.0256597
-3.1 0.00823609 0.00823477 0.0222966
-3 0.00835487 0.00835344 0.0181606
-2.9 0.00863538 0.00863383 0.0139068
-2.8 0.00909558 0.00909395 0.010054
-2.7 0.0097248 0.00972311 0.00689879
-2.6 0.0104991 0.0104974 0.00452216
-2.5 0.0113925 0.0113907 0.00285397
-2.4 0.0123817 0.0123799 0.00175054
-2.3 0.0134476 0.0134457 0.00105601
-2.2 0.0145745 0.0145725 0.0006369
-2.1 0.0157492 0.0157472 0.000394112
-2 0.016961 0.0169589 0.000261321
-1.9 0.018201 0.0181989 0.000198177
-1.8 0.0194623 0.01946 0.000183439
-1.7 0.0207398 0.0207375 0.000210468
-1.6 0.0220305 0.0220281 0.00028592
-1.5 0.0233334 0.0233309 0.000432172
-1.4 0.0246499 0.0246473 0.000694378
-1.3 0.0259843 0.0259815 0.00115377
-1.2 0.0273445 0.0273416 0.00194927
-1.1 0.0287442 0.0287412 0.00330876
-1 0.0302049 0.0302017 0.00558767
-0.9 0.0317577 0.0317544 0.00930448
-0.8 0.033444 0.0334405 0.0151495
-0.7 0.0353091 0.0353056 0.0239297
-0.6 0.0373886 0.037385 0.0364115
-0.5 0.039684 0.0396806 0.0530502
-0.4 0.042137 0.0421337 0.0736642
-0.3 0.044615 0.0446118 0.0971897
-0.2 0.0469253 0.0469222 0.121682
-0.1 0.0488544 0.0488514 0.144611
0 0.0502145 0.0502114 0.163325
0.1 0.0508763 0.0508732 0.175539
0.2 0.0507873 0.0507841 0.179688
0.3 0.0499868 0.0499834 0.175158
0.4 0.0486216 0.048618 0.1624
0.5 0.0469424 0.0469386 0.142921
0.6 0.0452547 0.0452507 0.119119
0.7 0.04383 0.0438257 0.0938782
0.8 0.0428275 0.0428229 0.0699646
0.9 0.0422767 0.0422721 0.04942
1 0.0421195 0.0421149 0.0332304
1.1 0.0422664 0.0422618 0.0214017
1.2 0.0426353 0.0426308 0.0133007
1.3 0.043165 0.0431605 0.0080427
1.4 0.0438129 0.0438085 0.00477265
1.5 0.0445488 0.0445445 0.00280328
1.6 0.0453479 0.0453437 0.0016434
1.7 0.046186 0.0461819 0.000969453
1.8 0.0470356 0.0470316 0.000580131
1.9 0.047863 0.0478591 0.000354963
2 0.0486258 0.048622 0.000223657
2.1 0.0492699 0.0492663 0.000145859
2.2 0.0497283 0.0497249 9.86428E-5
2.3 0.0499195 0.0499162 6.90695E-5
2.4 0.0497491 0.0497461 4.98578E-5
2.5 0.0491151 0.0491122 3.68994E-5
2.6 0.0479174 0.0479146 2.78503E-5
2.7 0.0460724 0.0460697 2.13441E-5
2.8 0.0435311 0.0435285 1.65578E-5
2.9 0.0402965 0.0402939 1.29754E-5
3 0.0364359 0.0364332 1.02589E-5
3.1 0.0320847 0.032082 8.17809E-6
3.2 0.0274379 0.0274352 6.571E-6
3.3 0.022729 0.0227262 5.32079E-6
3.4 0.0181996 0.0181968 4.34176E-6
3.5 0.014065 0.0140622 3.57026E-6
3.6 0.0104843 0.0104815 2.9586E-6
3.7 0.00754156 0.00753881 2.47079E-6
3.8 0.00524436 0.00524173 2.0795E-6
3.9 0.00353739 0.00353493 1.76386E-6
4 0.00232592 0.00232367 1.50781E-6
4.1 0.00150078 0.00149876 1.29896E-6
4.2 0.000958167 0.000956372 1.12769E-6
4.3 0.000611137 0.000609554 9.86463E-7
4.4 0.000393511 0.000392116 8.69385E-7
4.5 0.000258489 0.000257258 7.71794E-7
4.6 0.000174825 0.000173731 6.89999E-7
4.7 0.000122542 0.000121565 6.21061E-7
4.8 8.92671E-5 8.83858E-5 5.62632E-7
4.9 6.74935E-5 6.66935E-5 5.12827E-7
5 5.27293E-5 5.1998E-5 4.70129E-7
