VV FullAbs ResPart Thermal
-5 0.00213072 0.00213028 6.66028E-5
-4.9 0.00230414 0.00230367 9.97508E-5
-4.8 0.00247771 0.00247722 0.000154496
-4.7 0.00265508 0.00265455 0.000246121
-4.6 0.00284187 0.00284131 0.000399654
-4.5 0.0030459 0.0030453 0.000654228
-4.4 0.00327737 0.00327673 0.00106743
-4.3 0.00354893 0.00354824 0.00171753
-4.2 0.00387504 0.00387432 0.00270019
-4.1 0.00426964 0.00426891 0.00411494
-4 0.00474107 0.00474033 0.00603799
-3.9 0.00528383 0.00528311 0.00848114
-3.8 0.00586922 0.00586852 0.0113452
-3.7 0.00644018 0.00643947 0.0143869
-3.6 0.00691786 0.0069171 0.0172271
-3.5 0.00722402 0.00722322 0.0194192
-3.4 0.00731318 0.00731232 0.0205661
-3.3 0.00719782 0.0071969 0.0204439
-3.2 0.00695017 0.00694918 0.0190773
-3.1 0.00667706 0.00667598 0.0167309
-3 0.00648213 0.00648094 0.0138211
-2.9 0.00643691 0.00643561 0.0107901
-2.8 0.00657349 0.00657211 0.00799461
-2.7 0.00689487 0.00689344 0.00565
-2.6 0.00739015 0.00738868 0.00383142
-2.5 0.00804516 0.00804366 0.00251162
-2.4 0.00884643 0.00884491 0.00160766
-2.3 0.00978085 0.00977929 0.00101969
-2.2 0.0108339 0.0108323 0.000655563
-2.1 0.0119883 0.0119867 0.000442116
-2 0.0132236 0.0132219 0.000327432
-1.9 0.0145162 0.0145145 0.00027841
-1.8 0.0158413 0.0158395 0.000277152
-1.7 0.017174 0.0171722 0.000318256
-1.6 0.018492 0.0184901 0.000408213
-1.5 0.0197778 0.0197758 0.000567767
-1.4 0.0210214 0.0210192 0.000838072
-1.3 0.0222225 0.0222203 0.0012917
-1.2 0.0233933 0.0233909 0.00204924
-1.1 0.0245603 0.0245578 0.00330115
-1 0.0257669 0.0257642 0.00533121
-0.9 0.0270735 0.0270707 0.00853288
-0.8 0.0285544 0.0285515 0.0134027
-0.7 0.030287 0.030284 0.0204884
-0.6 0.0323303 0.0323272 0.0302714
-0.5 0.0346934 0.0346905 0.0429813
-0.4 0.0373048 0.037302 0.0583827
-0.3 0.0399977 0.039995 0.0756303
-0.2 0.0425309 0.0425284 0.0932991
-0.1 0.0446408 0.0446385 0.109613
0 0.0460997 0.0460974 0.122777
0.1 0.0467548 0.0467524 0.13129
0.2 0.0465464 0.046544 0.134148
0.3 0.0455198 0.0455172 0.130965
0.4 0.043837 0.0438343 0.122031
0.5 0.0417718 0.0417688 0.108317
0.6 0.0396585 0.0396553 0.0913987
0.7 0.0377982 0.0377947 0.0732192
0.8 0.036372 0.0363683 0.0557041
0.9 0.0354179 0.0354142 0.0403398
1 0.0348727 0.034869 0.027922
1.1 0.0346345 0.034631 0.0185747
1.2 0.0346065 0.0346031 0.011956
1.3 0.0347131 0.0347098 0.00750563
1.4 0.0348981 0.034895 0.00463822
1.5 0.0351187 0.0351157 0.00285129
1.6 0.0353377 0.0353348 0.00176346
1.7 0.0355194 0.0355166 0.00110947
1.8 0.0356263 0.0356236 0.000716602
1.9 0.0356171 0.0356146 0.00047791
2 0.0354458 0.0354434 0.000329562
2.1 0.0350617 0.0350595 0.00023441
2.2 0.0344112 0.0344091 0.000171129
2.3 0.0334412 0.0334392 0.000127496
2.4 0.0321062 0.0321043 9.64338E-5
2.5 0.0303762 0.0303743 7.37464E-5
2.6 0.0282463 0.0282445 5.6856E-5
2.7 0.0257446 0.0257428 4.41102E-5
2.8 0.0229362 0.0229344 3.44014E-5
2.9 0.0199213 0.0199194 2.69572E-5
3 0.0168268 0.0168249 2.12214E-5
3.1 0.0137921 0.0137902 1.67843E-5
3.2 0.0109505 0.0109486 1.33397E-5
3.3 0.00841207 0.00841016 1.0656E-5
3.4 0.0062497 0.00624783 8.55766E-6
3.5 0.0044932 0.00449138 6.91072E-6
3.6 0.0031317 0.00312997 5.61282E-6
3.7 0.00212314 0.00212152 4.5856E-6
3.8 0.00140732 0.00140584 3.76893E-6
3.9 0.000918738 0.000917394 3.11664E-6
4 0.000596401 0.0005952 2.59313E-6
4.1 0.000389477 0.000388411 2.17094E-6
4.2 0.000259106 0.000258162 1.8288E-6
4.3 0.000177615 0.000176776 1.55019E-6
4.4 0.000126418 0.000125667 1.32221E-6
4.5 9.36176E-5 9.29416E-5 1.13479E-6
4.6 7.18928E-5 7.12796E-5 9.79995E-7
4.7 5.68662E-5 5.63061E-5 8.51568E-7
4.8 4.59729E-5 4.5458E-5 7.44544E-7
4.9 3.7723E-5 3.7247E-5 6.5497E-7
5 3.12473E-5 3.08051E-5 5.79678E-7
