VV FullAbs ResPart Thermal
-5 0.00158162 0.00158122 0.000267697
-4.9 0.00185584 0.00185542 0.000359188
-4.8 0.00216411 0.00216367 0.000485494
-4.7 0.00250537 0.00250491 0.000660693
-4.6 0.00287836 0.00287787 0.000904166
-4.5 0.00328255 0.00328204 0.00124179
-4.4 0.00371926 0.00371871 0.00170655
-4.3 0.00419257 0.004192 0.00233793
-4.2 0.00470945 0.00470886 0.00317883
-4.1 0.00527782 0.00527723 0.00426873
-4 0.00590154 0.00590097 0.00563157
-3.9 0.00657185 0.00657132 0.00725753
-3.8 0.00725735 0.00725686 0.0090808
-3.7 0.00789801 0.00789753 0.0109617
-3.6 0.00841113 0.00841064 0.0126878
-3.5 0.00871355 0.00871303 0.0140082
-3.4 0.00875398 0.00875343 0.0146978
-3.3 0.00853886 0.00853826 0.014629
-3.2 0.00813472 0.00813407 0.013816
-3.1 0.00764341 0.00764267 0.0124102
-3 0.00716391 0.00716307 0.0106478
-2.9 0.00676275 0.00676179 0.00877744
-2.8 0.00646618 0.00646514 0.007
-2.7 0.00627142 0.00627032 0.00544149
-2.6 0.00616388 0.00616273 0.00415672
-2.5 0.00613051 0.00612932 0.00314909
-2.4 0.0061662 0.00616496 0.00239264
-2.3 0.00627498 0.00627367 0.00184933
-2.2 0.00646885 0.00646748 0.00148037
-2.1 0.00676601 0.00676455 0.00125257
-2 0.00718882 0.00718729 0.00114147
-1.9 0.00776196 0.00776036 0.00113237
-1.8 0.00851031 0.00850865 0.00122078
-1.7 0.00945681 0.00945509 0.00141274
-1.6 0.0106203 0.0106186 0.00172601
-1.5 0.0120141 0.0120122 0.0021923
-1.4 0.0136447 0.0136428 0.00286098
-1.3 0.0155128 0.0155108 0.00380437
-1.2 0.0176151 0.017613 0.0051242
-1.1 0.0199477 0.0199455 0.00695827
-1 0.0225102 0.0225079 0.00948495
-0.9 0.0253092 0.0253068 0.0129215
-0.8 0.0283573 0.0283549 0.0175096
-0.7 0.0316657 0.0316632 0.023481
-0.6 0.0352247 0.0352224 0.0309935
-0.5 0.0389772 0.0389751 0.0400399
-0.4 0.0427909 0.0427891 0.0503499
-0.3 0.0464513 0.0464497 0.061337
-0.2 0.0496877 0.0496864 0.0721442
-0.1 0.052229 0.0522279 0.081794
0 0.0538596 0.0538585 0.0893757
0.1 0.054451 0.0544499 0.0941818
0.2 0.0539699 0.0539688 0.0957663
0.3 0.0524816 0.0524802 0.0939578
0.4 0.050159 0.0501574 0.0888715
0.5 0.0472813 0.0472794 0.0809356
0.6 0.0441902 0.0441881 0.0709008
0.7 0.0412014 0.041199 0.059768
0.8 0.0385159 0.0385132 0.0485997
0.9 0.03619 0.0361873 0.0382839
1 0.0341741 0.0341715 0.0293769
1.1 0.0323762 0.0323737 0.0220884
1.2 0.0307097 0.0307074 0.0163676
1.3 0.0291133 0.0291111 0.0120166
1.4 0.0275509 0.0275488 0.00878275
1.5 0.0260037 0.0260017 0.00641627
1.6 0.024462 0.0244601 0.00470022
1.7 0.0229191 0.0229174 0.00346033
1.8 0.0213678 0.0213662 0.00256378
1.9 0.019799 0.0197974 0.00191295
2 0.0182026 0.0182011 0.00143767
2.1 0.0165703 0.0165688 0.00108813
2.2 0.0148987 0.0148972 0.000829128
2.3 0.013193 0.0131915 0.000635754
2.4 0.01147 0.0114685 0.000490292
2.5 0.00975844 0.00975698 0.000380073
2.6 0.00809746 0.00809603 0.000295971
2.7 0.0065321 0.0065307 0.000231372
2.8 0.00510684 0.00510548 0.00018145
2.9 0.00385872 0.00385741 0.000142657
3 0.00281141 0.00281015 0.000112368
3.1 0.00197189 0.00197069 8.86262E-5
3.2 0.00133052 0.00132938 6.99566E-5
3.3 0.000864236 0.000863173 5.5241E-5
3.4 0.000541847 0.000540866 4.36229E-5
3.5 0.00032975 0.000328861 3.44413E-5
3.6 0.000196709 0.000195911 2.71822E-5
3.7 0.000116793 0.00011608 2.14431E-5
3.8 7.04592E-5 6.98204E-5 1.69077E-5
3.9 4.41822E-5 4.36069E-5 1.3326E-5
4 2.9303E-5 2.87816E-5 1.05001E-5
4.1 2.06564E-5 2.01807E-5 8.27277E-6
4.2 1.53505E-5 1.49135E-5 6.51926E-6
4.3 1.18493E-5 1.14455E-5 5.14037E-6
4.4 9.36716E-6 8.99221E-6 4.05731E-6
4.5 7.50669E-6 7.15691E-6 3.20754E-6
4.6 6.06138E-6 5.73381E-6 2.54146E-6
4.7 4.91593E-6 4.60811E-6 2.01981E-6
4.8 3.99886E-6 3.70873E-6 1.61154E-6
4.9 3.26105E-6 2.98689E-6 1.29215E-6
5 2.66607E-6 2.4064E-6 1.04234E-6
