VV FullAbs ResPart Thermal
-5 0.0029195 0.00291882 5.69204E-5
-4.9 0.00311935 0.00311863 9.50817E-5
-4.8 0.00332604 0.00332527 0.000160961
-4.7 0.00354283 0.00354201 0.000274714
-4.6 0.00377465 0.00377379 0.000470869
-4.5 0.00402863 0.00402772 0.000807603
-4.4 0.00431456 0.00431359 0.00137951
-4.3 0.00464526 0.00464422 0.00233127
-4.2 0.00503609 0.005035 0.0038641
-4.1 0.0055029 0.00550177 0.00622046
-4 0.00605728 0.00605612 0.00962936
-3.9 0.00669906 0.0066979 0.0142043
-3.8 0.00740789 0.0074067 0.0198137
-3.7 0.00813868 0.00813746 0.0259793
-3.6 0.00882762 0.00882635 0.0318783
-3.5 0.00941183 0.00941048 0.0365034
-3.4 0.00985654 0.00985513 0.0389435
-3.3 0.0101753 0.0101738 0.0386814
-3.2 0.0104291 0.0104275 0.0357739
-3.1 0.0107025 0.0107008 0.0308317
-3 0.0110717 0.0110699 0.0248082
-2.9 0.0115825 0.0115805 0.0186949
-2.8 0.0122474 0.0122454 0.013257
-2.7 0.0130571 0.013055 0.00890312
-2.6 0.013994 0.0139918 0.00570908
-2.5 0.0150414 0.0150392 0.00353004
-2.4 0.0161869 0.0161846 0.00212829
-2.3 0.0174217 0.0174193 0.0012668
-2.2 0.0187392 0.0187367 0.000755454
-2.1 0.0201328 0.0201302 0.0004611
-2 0.0215951 0.0215924 0.00029915
-1.9 0.0231176 0.0231148 0.000220355
-1.8 0.0246906 0.0246877 0.000199778
-1.7 0.0263041 0.026301 0.000230219
-1.6 0.0279487 0.0279456 0.000320264
-1.5 0.0296171 0.0296138 0.000496983
-1.4 0.0313045 0.0313011 0.000814166
-1.3 0.0330098 0.0330063 0.00136838
-1.2 0.0347365 0.0347328 0.00232654
-1.1 0.0364933 0.0364895 0.00396888
-1 0.0382952 0.0382912 0.00674746
-0.9 0.0401636 0.0401595 0.011349
-0.8 0.0421249 0.0421207 0.0187284
-0.7 0.0442042 0.0441999 0.0300544
-0.6 0.0464145 0.0464102 0.046496
-0.5 0.0487392 0.0487349 0.0688231
-0.4 0.0511161 0.0511118 0.0969045
-0.3 0.0534313 0.0534271 0.129316
-0.2 0.0555343 0.0555302 0.163321
-0.1 0.0572685 0.0572644 0.195309
0 0.0585035 0.0584994 0.221499
0.1 0.0591554 0.0591511 0.238638
0.2 0.0591981 0.0591937 0.244512
0.3 0.0586791 0.0586744 0.238235
0.4 0.0577351 0.0577302 0.220405
0.5 0.0565902 0.0565851 0.193131
0.6 0.0555091 0.0555037 0.159836
0.7 0.0547182 0.0547125 0.124687
0.8 0.0543412 0.0543353 0.0916809
0.9 0.0543911 0.0543851 0.0637121
1 0.0548106 0.0548045 0.0420769
1.1 0.055521 0.0555149 0.0266191
1.2 0.0564529 0.0564468 0.0162855
1.3 0.057556 0.0575499 0.00973173
1.4 0.0587967 0.0587907 0.00573285
1.5 0.0601519 0.0601459 0.00335459
1.6 0.0616028 0.0615968 0.00196098
1.7 0.0631308 0.0631248 0.00115019
1.8 0.0647135 0.0647075 0.000679698
1.9 0.066322 0.0663161 0.000406687
2 0.0679177 0.0679119 0.000247913
2.1 0.069449 0.0694433 0.000155048
2.2 0.0708477 0.0708422 0.000100118
2.3 0.0720252 0.07202 6.70156E-5
2.4 0.0728696 0.0728647 4.65257E-5
2.5 0.0732445 0.0732398 3.34092E-5
2.6 0.072993 0.0729886 2.46947E-5
2.7 0.0719489 0.0719447 1.86888E-5
2.8 0.0699565 0.0699525 1.44123E-5
2.9 0.0668979 0.066894 1.12842E-5
3 0.0627231 0.0627193 8.94744E-6
3.1 0.0574766 0.0574728 7.17324E-6
3.2 0.0513118 0.0513078 5.80901E-6
3.3 0.0444883 0.0444842 4.74921E-6
3.4 0.0373496 0.0373454 3.9187E-6
3.5 0.0302825 0.0302782 3.2628E-6
3.6 0.0236624 0.023658 2.74107E-6
3.7 0.017798 0.0177937 2.32324E-6
3.8 0.0128871 0.0128828 1.98643E-6
3.9 0.00899708 0.00899299 1.71319E-6
4 0.00607673 0.00607289 1.49013E-6
4.1 0.00399108 0.00398756 1.30692E-6
4.2 0.0025662 0.00256304 1.1555E-6
4.3 0.00162823 0.00162544 1.02958E-6
4.4 0.00102825 0.0010258 9.24218E-7
4.5 0.000651893 0.000649744 8.35498E-7
4.6 0.000418291 0.000416403 7.60318E-7
4.7 0.000273634 0.000271966 6.96201E-7
4.8 0.000183634 0.00018215 6.41165E-7
4.9 0.000127037 0.000125706 5.93617E-7
5 9.08665E-5 8.96645E-5 5.52273E-7
