VV FullAbs ResPart Thermal
-5 0.00226728 0.00226677 0.000196012
-4.9 0.00261817 0.00261764 0.000267158
-4.8 0.0029922 0.00299163 0.000370664
-4.7 0.0033861 0.0033855 0.000523829
-4.6 0.00379806 0.00379743 0.000752921
-4.5 0.00422879 0.00422812 0.0010963
-4.4 0.00468237 0.00468167 0.00160694
-4.3 0.00516674 0.00516599 0.00235283
-4.2 0.00569296 0.00569219 0.00341248
-4.1 0.00627262 0.00627184 0.0048628
-4 0.0069119 0.00691114 0.0067565
-3.9 0.0076023 0.00760158 0.00908898
-3.8 0.00830991 0.00830922 0.0117607
-3.7 0.00896945 0.00896876 0.0145507
-3.6 0.00949132 0.0094906 0.0171254
-3.5 0.0097862 0.00978544 0.0190974
-3.4 0.00980034 0.00979952 0.0201255
-3.3 0.00954355 0.00954267 0.0200191
-3.2 0.00909207 0.00909112 0.0187991
-3.1 0.00856181 0.00856077 0.0166919
-3 0.00806656 0.00806539 0.014056
-2.9 0.00768454 0.00768323 0.0112761
-2.8 0.007449 0.00744758 0.008668
-2.7 0.00736038 0.00735888 0.00642975
-2.6 0.00740596 0.0074044 0.00464115
-2.5 0.00757521 0.00757358 0.0032942
-2.4 0.00786681 0.00786512 0.00233086
-2.3 0.00828941 0.00828764 0.00167452
-2.2 0.00885905 0.00885722 0.00125064
-2.1 0.00959565 0.00959375 0.000997568
-2 0.0105193 0.0105173 0.000870259
-1.9 0.0116466 0.0116446 0.000840069
-1.8 0.0129881 0.012986 0.000893122
-1.7 0.0145454 0.0145432 0.00102905
-1.6 0.0163108 0.0163086 0.00126132
-1.5 0.0182679 0.0182656 0.00161996
-1.4 0.020394 0.0203916 0.00215753
-1.3 0.022665 0.0226625 0.00295886
-1.2 0.0250609 0.0250582 0.00415465
-1.1 0.0275716 0.0275687 0.00593771
-1 0.0302013 0.0301983 0.00857794
-0.9 0.03297 0.0329669 0.012428
-0.8 0.0359088 0.0359056 0.0179064
-0.7 0.0390473 0.0390441 0.0254415
-0.6 0.0423919 0.0423888 0.0353603
-0.5 0.0458968 0.0458939 0.0477261
-0.4 0.0494394 0.0494367 0.06217
-0.3 0.0528159 0.0528135 0.0778091
-0.2 0.0557722 0.05577 0.0933377
-0.1 0.058059 0.0580569 0.107277
0 0.0594846 0.0594826 0.118262
0.1 0.0599405 0.0599384 0.125237
0.2 0.059403 0.0594009 0.12754
0.3 0.0579354 0.057933 0.124923
0.4 0.0557005 0.0556979 0.117564
0.5 0.0529695 0.0529666 0.106095
0.6 0.0500884 0.0500852 0.0916199
0.7 0.0473893 0.0473859 0.0756218
0.8 0.0450895 0.0450859 0.0597109
0.9 0.0432468 0.0432431 0.0452572
1 0.0417926 0.041789 0.0331112
1.1 0.0406024 0.040599 0.0235501
1.2 0.0395521 0.0395489 0.0164142
1.3 0.0385436 0.0385406 0.0113073
1.4 0.0375078 0.037505 0.00776509
1.5 0.0363968 0.0363941 0.00535841
1.6 0.0351756 0.0351731 0.00373981
1.7 0.0338162 0.0338139 0.0026513
1.8 0.0322939 0.0322917 0.00191279
1.9 0.0305867 0.0305846 0.00140396
2 0.0286776 0.0286756 0.0010466
2.1 0.0265585 0.0265566 0.000790543
2.2 0.0242354 0.0242335 0.000603579
2.3 0.0217337 0.0217318 0.000464796
2.4 0.0191008 0.0190989 0.000360342
2.5 0.0164056 0.0164037 0.000280831
2.6 0.0137336 0.0137317 0.000219747
2.7 0.0111777 0.0111759 0.000172472
2.8 0.00882644 0.00882459 0.000135672
2.9 0.00675184 0.00675002 0.000106897
3 0.00500002 0.00499824 8.43211E-5
3.1 0.00358642 0.00358471 6.6568E-5
3.2 0.00249713 0.0024955 5.25861E-5
3.3 0.00169522 0.0016937 4.15646E-5
3.4 0.00113026 0.00112886 3.28735E-5
3.5 0.000747984 0.000746711 2.60197E-5
3.6 0.000498043 0.000496903 2.06154E-5
3.7 0.000338648 0.000337632 1.63548E-5
3.8 0.00023813 0.000237224 1.29965E-5
3.9 0.000174304 0.000173492 1.03493E-5
4 0.000132658 0.000131926 8.26221E-6
4.1 0.000104244 0.000103579 6.61595E-6
4.2 8.38001E-5 8.31915E-5 5.31636E-6
4.3 6.8335E-5 6.77749E-5 4.28926E-6
4.4 5.61697E-5 5.56515E-5 3.47628E-6
4.5 4.63467E-5 4.58649E-5 2.83157E-6
4.6 3.82924E-5 3.78426E-5 2.31913E-6
4.7 3.16356E-5 3.12142E-5 1.91075E-6
4.8 2.61152E-5 2.57191E-5 1.58433E-6
4.9 2.15332E-5 2.11598E-5 1.32254E-6
5 1.77318E-5 1.73791E-5 1.11185E-6
