VV FullAbs ResPart Thermal
-5 0.00856724 0.00856533 0.000178024
-4.9 0.00943512 0.0094331 0.000318966
-4.8 0.0103879 0.0103858 0.000566627
-4.7 0.0114348 0.0114326 0.000991338
-4.6 0.0125873 0.0125849 0.00170017
-4.5 0.0138594 0.0138569 0.0028483
-4.4 0.0152673 0.0152647 0.00464737
-4.3 0.0168279 0.0168252 0.00736421
-4.2 0.018557 0.0185542 0.0113007
-4.1 0.0204658 0.0204629 0.0167451
-4 0.0225546 0.0225517 0.0238898
-3.9 0.0248032 0.0248002 0.0327202
-3.8 0.027154 0.0271511 0.0428909
-3.7 0.02949 0.0294871 0.0536237
-3.6 0.0316146 0.0316118 0.0636866
-3.5 0.0332651 0.0332622 0.071535
-3.4 0.0342023 0.0341992 0.0756828
-3.3 0.034364 0.0343608 0.0752367
-3.2 0.0339471 0.0339435 0.0702968
-3.1 0.0333013 0.0332975 0.0619087
-3 0.0327301 0.0327259 0.0516082
-2.9 0.0323877 0.0323833 0.0409021
-2.8 0.0323169 0.0323123 0.0309415
-2.7 0.0325228 0.032518 0.0224177
-2.6 0.0330117 0.0330067 0.0156048
-2.5 0.0337989 0.0337937 0.010469
-2.4 0.0349052 0.0348997 0.00679265
-2.3 0.0363532 0.0363475 0.00428058
-2.2 0.0381651 0.0381591 0.00263662
-2.1 0.0403613 0.0403551 0.00160705
-2 0.0429601 0.0429537 0.000997931
-1.9 0.045977 0.0459703 0.000676726
-1.8 0.0494244 0.0494175 0.000567836
-1.7 0.0533112 0.053304 0.000649493
-1.6 0.0576424 0.0576349 0.000956931
-1.5 0.0624191 0.0624114 0.00159538
-1.4 0.0676379 0.0676299 0.0027656
-1.3 0.0732905 0.0732821 0.00480338
-1.2 0.0793619 0.0793532 0.00823165
-1.1 0.0858282 0.0858194 0.0138172
-1 0.092653 0.092644 0.0226117
-0.9 0.0997827 0.0997735 0.0359402
-0.8 0.107143 0.107134 0.0552841
-0.7 0.114637 0.114628 0.0820032
-0.6 0.122144 0.122135 0.11688
-0.5 0.129513 0.129504 0.159556
-0.4 0.136539 0.136531 0.208071
-0.3 0.142927 0.142919 0.258829
-0.2 0.148251 0.148244 0.307247
-0.1 0.152001 0.151995 0.348893
0 0.15375 0.153744 0.380447
0.1 0.153303 0.153297 0.399937
0.2 0.150669 0.150662 0.406356
0.3 0.145979 0.145972 0.399256
0.4 0.139586 0.139578 0.378685
0.5 0.132174 0.132166 0.345496
0.6 0.124618 0.124609 0.301879
0.7 0.117642 0.117632 0.251658
0.8 0.111618 0.111607 0.199775
0.9 0.106619 0.106609 0.151051
1 0.102583 0.102573 0.108995
1.1 0.0994096 0.0993992 0.0752871
1.2 0.0969995 0.0969893 0.0499636
1.3 0.0952619 0.0952518 0.0319811
1.4 0.0941165 0.0941066 0.0198202
1.5 0.0934953 0.0934855 0.0119372
1.6 0.0933415 0.0933319 0.00701241
1.7 0.0936076 0.0935982 0.00403374
1.8 0.0942514 0.0942422 0.00228298
1.9 0.0952312 0.0952221 0.00127951
2 0.0965001 0.0964912 0.000716566
2.1 0.0980002 0.0979915 0.000405969
2.2 0.0996563 0.0996479 0.000236262
2.3 0.10137 0.101362 0.000143498
2.4 0.103014 0.103007 9.20511E-5
2.5 0.104432 0.104424 6.25942E-5
2.6 0.105434 0.105427 4.48779E-5
2.7 0.10581 0.105803 3.35562E-5
2.8 0.105336 0.10533 2.58597E-5
2.9 0.103802 0.103796 2.03424E-5
3 0.101029 0.101023 1.62279E-5
3.1 0.0969065 0.096901 1.30773E-5
3.2 0.091413 0.0914075 1.06249E-5
3.3 0.0846361 0.0846305 8.6968E-6
3.4 0.0767767 0.076771 7.1716E-6
3.5 0.0681368 0.0681309 5.96007E-6
3.6 0.0590906 0.0590846 4.99451E-6
3.7 0.0500427 0.0500366 4.22261E-6
3.8 0.0413794 0.0413732 3.60351E-6
3.9 0.0334243 0.0334181 3.10515E-6
4 0.0264052 0.0263991 2.70229E-6
4.1 0.0204404 0.0204344 2.37507E-6
4.2 0.0155445 0.0155388 2.1078E-6
4.3 0.0116495 0.0116442 1.88816E-6
4.4 0.00863401 0.00862912 1.70641E-6
4.5 0.00635201 0.00634754 1.55488E-6
4.6 0.0046563 0.00465225 1.42751E-6
4.7 0.0034135 0.00340985 1.31953E-6
4.8 0.00251139 0.0025081 1.22718E-6
4.9 0.00186047 0.0018575 1.14748E-6
5 0.00139207 0.00138939 1.07806E-6
