VV FullAbs ResPart Thermal
-5 0.0015352 0.00153489 7.93211E-5
-4.9 0.00167235 0.00167203 0.00011332
-4.8 0.00181038 0.00181004 0.000166469
-4.7 0.00195011 0.00194974 0.000250737
-4.6 0.00209372 0.00209333 0.000384911
-4.5 0.00224525 0.00224483 0.000597253
-4.4 0.00241109 0.00241065 0.000927907
-4.3 0.00260025 0.00259977 0.00142972
-4.2 0.00282403 0.00282353 0.00216537
-4.1 0.00309451 0.00309399 0.00319815
-4 0.00342073 0.00342021 0.0045745
-3.9 0.00380228 0.00380177 0.00629802
-3.8 0.00422142 0.00422093 0.00829967
-3.7 0.004638 0.0046375 0.010415
-3.6 0.00499342 0.00499288 0.0123874
-3.5 0.00522775 0.00522719 0.0139104
-3.4 0.00530543 0.00530482 0.0147082
-3.3 0.00523545 0.00523481 0.014624
-3.2 0.00507221 0.00507152 0.013675
-3.1 0.00489439 0.00489365 0.0120466
-3 0.00477504 0.00477421 0.0100276
-2.9 0.00476075 0.00475984 0.00792043
-2.8 0.00486877 0.00486781 0.00596648
-2.7 0.0050968 0.00509582 0.00431163
-2.6 0.00543495 0.00543395 0.00300936
-2.5 0.0058732 0.00587218 0.00204609
-2.4 0.0064037 0.00640265 0.00137101
-2.3 0.00702001 0.00701894 0.000920603
-2.2 0.00771569 0.00771459 0.000634577
-2.1 0.00848304 0.00848191 0.000463846
-2 0.00931265 0.00931148 0.000372752
-1.9 0.0101934 0.0101922 0.000338248
-1.8 0.0111127 0.0111114 0.000348112
-1.7 0.0120575 0.0120562 0.000399616
-1.6 0.0130146 0.0130132 0.000499533
-1.5 0.0139719 0.0139704 0.000666099
-1.4 0.0149192 0.0149177 0.000933496
-1.3 0.0158502 0.0158486 0.00135942
-1.2 0.0167642 0.0167626 0.00203607
-1.1 0.0176694 0.0176676 0.00310388
-1 0.018586 0.0185842 0.00476546
-0.9 0.0195495 0.0195476 0.0072941
-0.8 0.020611 0.020609 0.011027
-0.7 0.0218318 0.0218297 0.0163301
-0.6 0.0232693 0.0232672 0.0235232
-0.5 0.0249521 0.02495 0.0327602
-0.4 0.026851 0.026849 0.0438891
-0.3 0.02886 0.0288581 0.056343
-0.2 0.0308025 0.0308008 0.0691381
-0.1 0.0324666 0.0324649 0.0810084
0 0.0336536 0.0336519 0.0906358
0.1 0.0342194 0.0342177 0.0968873
0.2 0.0341018 0.0341001 0.0989916
0.3 0.0333405 0.0333386 0.0966475
0.4 0.0320858 0.0320838 0.0900804
0.5 0.0305807 0.0305786 0.0800433
0.6 0.0290993 0.029097 0.0677335
0.7 0.0278614 0.0278589 0.054584
0.8 0.0269742 0.0269716 0.0419592
0.9 0.0264336 0.026431 0.030871
1 0.0261699 0.0261674 0.0218428
1.1 0.0260976 0.0260951 0.01495
1.2 0.0261434 0.026141 0.00996619
1.3 0.0262542 0.0262519 0.00652207
1.4 0.026393 0.0263908 0.00422713
1.5 0.0265335 0.0265314 0.00273921
1.6 0.0266546 0.0266526 0.00179152
1.7 0.0267376 0.0267356 0.00119251
1.8 0.0267638 0.0267619 0.000812839
1.9 0.0267129 0.0267111 0.000569102
2 0.0265621 0.0265604 0.000409243
2.1 0.0262841 0.0262824 0.000301468
2.2 0.0258475 0.025846 0.00022657
2.3 0.0252177 0.0252162 0.000172955
2.4 0.0243592 0.0243579 0.000133559
2.5 0.0232417 0.0232404 0.000103989
2.6 0.0218461 0.0218448 8.14362E-5
2.7 0.0201724 0.0201711 6.4037E-5
2.8 0.0182458 0.0182445 5.05079E-5
2.9 0.016119 0.0161176 3.99329E-5
3 0.01387 0.0138687 3.16382E-5
3.1 0.011595 0.0115936 2.51166E-5
3.2 0.00939588 0.0093945 1.99805E-5
3.3 0.00736702 0.00736563 1.593E-5
3.4 0.005582 0.00558062 1.27318E-5
3.5 0.0040851 0.00408375 1.02035E-5
3.6 0.00288859 0.00288728 8.20206E-6
3.7 0.00197629 0.00197504 6.61536E-6
3.8 0.00131173 0.00131057 5.35529E-6
3.9 0.000848127 0.000847065 4.35264E-6
4 0.000537329 0.000536373 3.55305E-6
4.1 0.000336205 0.000335354 2.91379E-6
4.2 0.000209855 0.0002091 2.4013E-6
4.3 0.000132243 0.000131574 1.98919E-6
4.4 8.52107E-5 8.46159E-5 1.65671E-6
4.5 5.67822E-5 5.62496E-5 1.38754E-6
4.6 3.94183E-5 3.89378E-5 1.16883E-6
4.7 2.85492E-5 2.81126E-5 9.90426E-7
4.8 2.14859E-5 2.10866E-5 8.44334E-7
4.9 1.66793E-5 1.63118E-5 7.24218E-7
5 1.32473E-5 1.29072E-5 6.25053E-7
