VV FullAbs ResPart Thermal
-5 0.000617879 0.000617652 9.4352E-5
-4.9 0.00072443 0.000724188 0.000127348
-4.8 0.000850967 0.000850707 0.000174135
-4.7 0.00100081 0.00100053 0.000240975
-4.6 0.00117814 0.00117784 0.000336804
-4.5 0.00138857 0.00138824 0.000474119
-4.4 0.00163966 0.00163931 0.000669971
-4.3 0.00194134 0.00194097 0.000946836
-4.2 0.00230549 0.00230511 0.00133287
-4.1 0.00274382 0.00274343 0.00186032
-4 0.00326293 0.00326256 0.00255993
-3.9 0.00385618 0.00385585 0.00344854
-3.8 0.00449371 0.00449343 0.00450903
-3.7 0.00511569 0.00511545 0.00566775
-3.6 0.00563627 0.00563603 0.00678389
-3.5 0.00596387 0.00596362 0.00766892
-3.4 0.00603398 0.00603372 0.00814066
-3.3 0.0058385 0.00583823 0.00809148
-3.2 0.00543311 0.00543281 0.00753345
-3.1 0.00491563 0.00491526 0.00659318
-3 0.00438753 0.00438709 0.00545954
-2.9 0.00392088 0.00392035 0.00431553
-2.8 0.0035462 0.00354561 0.00328992
-2.7 0.0032611 0.00326049 0.00244462
-2.6 0.00304752 0.00304689 0.00178896
-2.5 0.00288627 0.00288564 0.0013027
-2.4 0.00276447 0.00276382 0.00095482
-2.3 0.00267693 0.00267626 0.000714496
-2.2 0.00262485 0.00262415 0.00055585
-2.1 0.0026139 0.00261316 0.000459177
-2 0.00265274 0.00265195 0.000410741
-1.9 0.00275221 0.00275136 0.000402178
-1.8 0.00292492 0.00292402 0.000430029
-1.7 0.0031851 0.00318413 0.000495628
-1.6 0.00354842 0.00354738 0.000605512
-1.5 0.00403198 0.00403086 0.00077248
-1.4 0.0046544 0.00465319 0.00101745
-1.3 0.00543648 0.00543518 0.00137227
-1.2 0.00640254 0.00640113 0.00188352
-1.1 0.00758258 0.00758106 0.0026175
-1 0.00901498 0.00901333 0.00366584
-0.9 0.0107483 0.0107466 0.00515088
-0.8 0.0128399 0.0128381 0.0072279
-0.7 0.0153472 0.0153454 0.0100781
-0.6 0.0183076 0.0183058 0.0138821
-0.5 0.0217063 0.0217047 0.0187632
-0.4 0.0254389 0.0254375 0.0247009
-0.3 0.0292864 0.0292853 0.031443
-0.2 0.0329251 0.0329242 0.0384725
-0.1 0.0359784 0.0359778 0.0450737
0 0.0380952 0.0380948 0.0504791
0.1 0.0390215 0.0390211 0.0540223
0.2 0.0386479 0.0386474 0.0552434
0.3 0.0370322 0.0370317 0.0539479
0.4 0.0344019 0.0344011 0.0502468
0.5 0.031122 0.031121 0.0445804
0.6 0.0276173 0.027616 0.0376801
0.7 0.0242608 0.0242592 0.0304198
0.8 0.0212812 0.0212793 0.0235886
0.9 0.0187395 0.0187376 0.0177053
1 0.0165773 0.0165754 0.0129715
1.1 0.0146904 0.0146887 0.00934758
1.2 0.0129853 0.0129838 0.00666847
1.3 0.0114014 0.0114 0.00473414
1.4 0.00990994 0.00990868 0.00335927
1.5 0.00850455 0.00850337 0.00239163
1.6 0.0071907 0.00718958 0.00171404
1.7 0.00597874 0.00597767 0.00123994
1.8 0.00487966 0.00487863 0.000907092
1.9 0.00390274 0.00390175 0.000671726
2 0.00305416 0.00305321 0.000503529
2.1 0.00233602 0.00233512 0.000381757
2.2 0.00174572 0.00174487 0.000292315
2.3 0.00127575 0.00127496 0.000225647
2.4 0.000914149 0.000913418 0.000175263
2.5 0.000645557 0.000644886 0.000136724
2.6 0.000452856 0.000452245 0.000106953
2.7 0.000318923 0.000318369 8.37843E-5
2.8 0.000228171 0.000227673 6.56629E-5
2.9 0.000167587 0.00016714 5.14476E-5
3 0.000127132 0.00012673 4.02832E-5
3.1 9.96139E-5 9.92508E-5 3.15172E-5
3.2 8.02202E-5 7.98906E-5 2.46437E-5
3.3 6.59159E-5 6.5615E-5 1.92657E-5
3.4 5.48768E-5 5.46006E-5 1.50694E-5
3.5 4.60376E-5 4.57827E-5 1.18054E-5
3.6 3.87766E-5 3.85403E-5 9.27488E-6
3.7 3.27185E-5 3.24986E-5 7.3196E-6
3.8 2.76208E-5 2.74155E-5 5.81367E-6
3.9 2.33133E-5 2.31208E-5 4.65727E-6
4 1.96669E-5 1.9486E-5 3.7715E-6
4.1 1.65787E-5 1.64083E-5 3.09433E-6
4.2 1.39638E-5 1.3803E-5 2.57717E-6
4.3 1.17511E-5 1.1599E-5 2.1822E-6
4.4 9.88033E-6 9.73617E-6 1.8801E-6
4.5 8.30012E-6 8.16327E-6 1.6483E-6
4.6 6.96677E-6 6.83665E-6 1.46947E-6
4.7 5.84297E-6 5.71908E-6 1.33043E-6
4.8 4.89687E-6 4.77875E-6 1.22118E-6
4.9 4.10128E-6 3.98852E-6 1.13415E-6
5 3.43303E-6 3.32526E-6 1.06369E-6
