VV FullAbs ResPart Thermal
-5 0.0102686 0.0102653 0.000403606
-4.9 0.0114855 0.0114819 0.000662909
-4.8 0.0128889 0.012885 0.00108591
-4.7 0.0145203 0.0145161 0.00176217
-4.6 0.0164345 0.0164299 0.00281837
-4.5 0.0187001 0.0186952 0.00442624
-4.4 0.0213983 0.0213931 0.00680914
-4.3 0.0246161 0.0246105 0.0102472
-4.2 0.0284344 0.0284285 0.0150829
-4.1 0.032908 0.0329019 0.0217281
-4 0.0380395 0.0380334 0.0306588
-3.9 0.0437512 0.0437453 0.0423346
-3.8 0.0498425 0.0498372 0.0569065
-3.7 0.0558956 0.0558911 0.0736153
-3.6 0.0611308 0.061127 0.0902328
-3.5 0.0643743 0.0643705 0.103447
-3.4 0.0644512 0.0644471 0.110368
-3.3 0.0609845 0.0609799 0.10963
-3.2 0.0549496 0.0549439 0.10137
-3.1 0.0483222 0.0483149 0.08726
-3 0.0429476 0.042939 0.0703939
-2.9 0.0396139 0.0396048 0.053973
-2.8 0.0381524 0.0381432 0.0399366
-2.7 0.0380813 0.0380722 0.0288177
-2.6 0.0389825 0.0389735 0.0203702
-2.5 0.0405717 0.0405628 0.0141188
-2.4 0.0426743 0.0426652 0.00959929
-2.3 0.045196 0.0451868 0.00641617
-2.2 0.0481019 0.0480924 0.00424439
-2.1 0.0513994 0.0513896 0.00282378
-2 0.0551258 0.0551155 0.00195652
-1.9 0.0593372 0.0593264 0.00150645
-1.8 0.0641005 0.0640891 0.00139979
-1.7 0.0694876 0.0694754 0.00162874
-1.6 0.0755715 0.0755585 0.00226076
-1.5 0.0824253 0.0824115 0.00345603
-1.4 0.0901219 0.0901072 0.00549458
-1.3 0.0987298 0.0987141 0.00881221
-1.2 0.108301 0.108285 0.0140412
-1.1 0.118843 0.118826 0.0220471
-1 0.130271 0.130254 0.0339459
-0.9 0.142346 0.142329 0.0510817
-0.8 0.154634 0.154617 0.0749226
-0.7 0.166533 0.166518 0.106793
-0.6 0.177429 0.177415 0.147267
-0.5 0.186872 0.18686 0.195046
-0.4 0.194607 0.194597 0.245826
-0.3 0.200411 0.200403 0.293121
-0.2 0.203965 0.203958 0.331999
-0.1 0.205076 0.205071 0.361451
0 0.204009 0.204003 0.382253
0.1 0.20133 0.201325 0.39471
0.2 0.197446 0.19744 0.398639
0.3 0.192346 0.192339 0.393908
0.4 0.18557 0.185562 0.380601
0.5 0.176428 0.176417 0.358714
0.6 0.164814 0.164799 0.327465
0.7 0.151996 0.151979 0.285869
0.8 0.139988 0.139968 0.236093
0.9 0.13004 0.130019 0.184494
1 0.122336 0.122317 0.137559
1.1 0.11655 0.116532 0.0987237
1.2 0.112239 0.112222 0.0686013
1.3 0.109002 0.108987 0.04632
1.4 0.106533 0.106519 0.0304713
1.5 0.104614 0.1046 0.0195831
1.6 0.103099 0.103087 0.012336
1.7 0.101894 0.101882 0.00764859
1.8 0.100928 0.100917 0.00469259
1.9 0.100147 0.100137 0.002868
2 0.0994936 0.0994837 0.00176054
2.1 0.098901 0.0988916 0.00109577
2.2 0.0982866 0.0982778 0.000698319
2.3 0.0975491 0.0975409 0.000459553
2.4 0.0965691 0.0965613 0.000313971
2.5 0.0952133 0.095206 0.000222926
2.6 0.0933439 0.093337 0.000164
2.7 0.0908306 0.090824 0.000124314
2.8 0.0875659 0.0875596 9.64874E-5
2.9 0.0834805 0.0834744 7.625E-5
3 0.0785577 0.0785518 6.10808E-5
3.1 0.0728427 0.0728368 4.94418E-5
3.2 0.0664456 0.0664398 4.0355E-5
3.3 0.0595369 0.0595311 3.31691E-5
3.4 0.0523339 0.0523281 2.74318E-5
3.5 0.0450814 0.0450756 2.28166E-5
3.6 0.0380271 0.0380214 1.90813E-5
3.7 0.0313971 0.0313913 1.60423E-5
3.8 0.0253734 0.0253678 1.35581E-5
3.9 0.02008 0.0200745 1.15187E-5
4 0.0155762 0.0155709 9.83764E-6
4.1 0.0118612 0.011856 8.44659E-6
4.2 0.0088846 0.00887968 7.29119E-6
4.3 0.00656274 0.00655811 6.32801E-6
4.4 0.00479462 0.00479029 5.5222E-6
4.5 0.00347603 0.00347202 4.84563E-6
4.6 0.00250978 0.00250608 4.27557E-6
4.7 0.00181153 0.00180811 3.79353E-6
4.8 0.00131209 0.00130896 3.38445E-6
4.9 0.000957213 0.000954329 3.03602E-6
5 0.00070578 0.000703123 2.73816E-6
