VV FullAbs ResPart Thermal
-5 0.00458839 0.00458736 0.000149999
-4.9 0.00503799 0.00503691 0.000253055
-4.8 0.00553282 0.00553167 0.000425546
-4.7 0.00607652 0.00607531 0.000707945
-4.6 0.00667395 0.00667267 0.00115845
-4.5 0.00733129 0.00732993 0.00185641
-4.4 0.008056 0.00805457 0.00290331
-4.3 0.00885651 0.00885501 0.00441909
-4.2 0.00974161 0.00974005 0.00653136
-4.1 0.0107192 0.0107176 0.00935578
-4 0.0117937 0.0117921 0.0129671
-3.9 0.0129608 0.0129591 0.0173613
-3.8 0.014198 0.0141963 0.022407
-3.7 0.0154505 0.0154489 0.0277877
-3.6 0.0166154 0.0166138 0.0329441
-3.5 0.0175417 0.01754 0.0370755
-3.4 0.0180833 0.0180816 0.0393077
-3.3 0.0182046 0.0182027 0.0390665
-3.2 0.0180401 0.0180381 0.0364181
-3.1 0.0178178 0.0178156 0.0320261
-3 0.0177138 0.0177114 0.0267745
-2.9 0.0177892 0.0177867 0.0214249
-2.8 0.0180321 0.0180295 0.0164876
-2.7 0.0184139 0.0184113 0.0122396
-2.6 0.018915 0.0189123 0.00878427
-2.5 0.0195291 0.0195262 0.00610772
-2.4 0.0202618 0.0202589 0.00412542
-2.3 0.021129 0.0211259 0.00271853
-2.2 0.0221532 0.02215 0.00176145
-2.1 0.0233606 0.0233572 0.00114031
-2 0.0247781 0.0247746 0.000763356
-1.9 0.0264304 0.0264267 0.000565537
-1.8 0.0283379 0.028334 0.000510064
-1.7 0.0305162 0.0305121 0.00058996
-1.6 0.0329757 0.0329715 0.000831935
-1.5 0.0357221 0.0357177 0.00130444
-1.4 0.0387574 0.0387528 0.00213099
-1.3 0.0420799 0.0420751 0.00350884
-1.2 0.0456857 0.0456807 0.00573113
-1.1 0.0495674 0.0495622 0.00920791
-1 0.0537139 0.0537086 0.0144773
-0.9 0.0581088 0.0581033 0.0221939
-0.8 0.0627282 0.0627227 0.0330783
-0.7 0.0675392 0.0675336 0.0478129
-0.6 0.0724949 0.0724893 0.0668745
-0.5 0.0775247 0.0775193 0.0903098
-0.4 0.0825127 0.0825076 0.117482
-0.3 0.0872565 0.0872517 0.146873
-0.2 0.0914219 0.0914175 0.176096
-0.1 0.0945523 0.0945482 0.202284
0 0.0962006 0.0961968 0.222805
0.1 0.0960952 0.0960915 0.235825
0.2 0.0941586 0.0941546 0.240287
0.3 0.0904655 0.0904611 0.235628
0.4 0.0853513 0.0853464 0.221875
0.5 0.079497 0.0794917 0.200094
0.6 0.0736999 0.0736941 0.172585
0.7 0.068508 0.0685019 0.142437
0.8 0.0641053 0.0640992 0.11269
0.9 0.0604575 0.0604515 0.0856596
1 0.0574687 0.0574628 0.0627034
1.1 0.0550433 0.0550376 0.0442975
1.2 0.0530962 0.0530907 0.0302695
1.3 0.0515531 0.0515477 0.0200545
1.4 0.0503504 0.0503452 0.0129168
1.5 0.0494362 0.0494312 0.00811279
1.6 0.0487685 0.0487636 0.00498689
1.7 0.048314 0.0483092 0.00301351
1.8 0.0480445 0.0480399 0.00180037
1.9 0.0479348 0.0479303 0.00107123
2 0.0479578 0.0479536 0.000640727
2.1 0.0480824 0.0480783 0.000389566
2.2 0.0482691 0.0482651 0.000243654
2.3 0.048468 0.0484643 0.000158411
2.4 0.0486171 0.0486136 0.000107728
2.5 0.0486422 0.0486389 7.66623E-5
2.6 0.0484591 0.048456 5.68105E-5
2.7 0.0479784 0.0479755 4.34983E-5
2.8 0.0471131 0.0471103 3.41306E-5
2.9 0.0457878 0.0457851 2.72527E-5
3 0.0439501 0.0439475 2.20299E-5
3.1 0.0415804 0.0415779 1.79643E-5
3.2 0.0386998 0.0386972 1.47445E-5
3.3 0.0353727 0.0353701 1.2164E-5
3.4 0.0317041 0.0317015 1.00792E-5
3.5 0.0278305 0.0278279 8.38534E-6
3.6 0.0239054 0.0239028 7.00343E-6
3.7 0.0200826 0.02008 5.8724E-6
3.8 0.0164993 0.0164967 4.94425E-6
3.9 0.0132623 0.0132597 4.18077E-6
4 0.0104398 0.0104372 3.55133E-6
4.1 0.00806033 0.00805787 3.03122E-6
4.2 0.00611667 0.00611432 2.60045E-6
4.3 0.00457441 0.00457219 2.24282E-6
4.4 0.00338215 0.00338009 1.94513E-6
4.5 0.00248123 0.00247932 1.69665E-6
4.6 0.00181335 0.0018116 1.48864E-6
4.7 0.00132576 0.00132417 1.31394E-6
4.8 0.000973791 0.000972337 1.16673E-6
4.9 0.000721552 0.000720229 1.04225E-6
5 0.000541355 0.000540151 9.36571E-7
