VV FullAbs ResPart Thermal
-5 0.0107011 0.0106977 0.000414943
-4.9 0.0119659 0.0119623 0.000685709
-4.8 0.0134186 0.0134146 0.00112856
-4.7 0.0151011 0.0150968 0.00183836
-4.6 0.0170689 0.0170642 0.00294977
-4.5 0.019391 0.019386 0.00464592
-4.4 0.0221482 0.0221428 0.00716511
-4.3 0.0254257 0.02542 0.0108049
-4.2 0.0293008 0.0292948 0.0159243
-4.1 0.0338216 0.0338155 0.0229446
-4 0.0389822 0.0389761 0.0323337
-3.9 0.0446976 0.0446918 0.0445147
-3.8 0.0507658 0.0507604 0.0595664
-3.7 0.0567762 0.0567716 0.0766417
-3.6 0.0619703 0.0619663 0.0934627
-3.5 0.0652102 0.0652063 0.106748
-3.4 0.0653575 0.0653533 0.113682
-3.3 0.0620456 0.0620407 0.112943
-3.2 0.0562243 0.0562183 0.104664
-3.1 0.0498217 0.0498143 0.0904624
-3 0.0446375 0.0446287 0.0733613
-2.9 0.0414377 0.0414285 0.0565461
-2.8 0.0400578 0.0400485 0.0420176
-2.7 0.0400305 0.0400213 0.030397
-2.6 0.0409534 0.0409443 0.0215041
-2.5 0.0425566 0.0425474 0.014894
-2.4 0.0446793 0.04467 0.0101061
-2.3 0.0472403 0.0472308 0.00673384
-2.2 0.0502156 0.0502059 0.00443507
-2.1 0.0536204 0.0536103 0.00293291
-2 0.0574951 0.0574846 0.00201587
-1.9 0.0618944 0.0618834 0.00153831
-1.8 0.0668796 0.0668679 0.00142114
-1.7 0.0725132 0.0725008 0.00165531
-1.6 0.0788573 0.0788441 0.00231135
-1.5 0.0859736 0.0859595 0.00355764
-1.4 0.0939233 0.0939083 0.00568929
-1.3 0.102763 0.102748 0.00916665
-1.2 0.112534 0.112517 0.014659
-1.1 0.123226 0.123209 0.023083
-1 0.134736 0.134719 0.0356185
-0.9 0.146803 0.146786 0.0536755
-0.8 0.158975 0.158958 0.0787664
-0.7 0.170647 0.170631 0.112199
-0.6 0.181229 0.181215 0.154423
-0.5 0.190318 0.190305 0.203914
-0.4 0.197705 0.197695 0.256174
-0.3 0.203207 0.203199 0.304752
-0.2 0.206542 0.206535 0.344917
-0.1 0.207548 0.207542 0.37567
0 0.206489 0.206484 0.397585
0.1 0.203911 0.203905 0.410765
0.2 0.200201 0.200195 0.41493
0.3 0.19535 0.195343 0.409917
0.4 0.188913 0.188904 0.395837
0.5 0.180217 0.180206 0.372804
0.6 0.169151 0.169136 0.340275
0.7 0.156926 0.156908 0.297452
0.8 0.145466 0.145446 0.246373
0.9 0.135972 0.135952 0.193177
1 0.128628 0.128609 0.144416
1.1 0.123125 0.123107 0.103788
1.2 0.119038 0.119021 0.0721263
1.3 0.115982 0.115966 0.0486524
1.4 0.11366 0.113645 0.0319485
1.5 0.111866 0.111852 0.020483
1.6 0.110465 0.110452 0.0128642
1.7 0.109368 0.109355 0.00794665
1.8 0.108515 0.108503 0.0048526
1.9 0.107857 0.107846 0.00294768
2 0.107341 0.107331 0.00179497
2.1 0.106906 0.106896 0.00110574
2.2 0.106468 0.106459 0.000695882
2.3 0.105925 0.105917 0.000451496
2.4 0.105152 0.105143 0.000303974
2.5 0.104004 0.103996 0.000212873
2.6 0.102328 0.102321 0.000154765
2.7 0.0999761 0.0999691 0.000116226
2.8 0.0968167 0.0968101 8.95922E-5
2.9 0.0927565 0.0927501 7.04649E-5
3 0.0877551 0.0877489 5.62721E-5
3.1 0.0818381 0.0818319 4.54658E-5
3.2 0.075103 0.0750969 3.70766E-5
3.3 0.0677175 0.0677114 3.04696E-5
3.4 0.0599078 0.0599016 2.52097E-5
3.5 0.051939 0.0519328 2.09873E-5
3.6 0.04409 0.0440838 1.75749E-5
3.7 0.0366247 0.0366185 1.48013E-5
3.8 0.0297662 0.0297602 1.25355E-5
3.9 0.0236767 0.0236707 1.0676E-5
4 0.0184468 0.018441 9.14334E-6
4.1 0.0140967 0.0140911 7.87487E-6
4.2 0.0105861 0.0105807 6.8209E-6
4.3 0.00783096 0.00782587 5.94177E-6
4.4 0.00572259 0.00571783 5.20569E-6
4.5 0.00414432 0.00413991 4.58707E-6
4.6 0.00298465 0.00298058 4.06519E-6
4.7 0.00214524 0.0021415 3.62327E-6
4.8 0.0015445 0.00154107 3.24762E-6
4.9 0.00111786 0.00111471 2.92705E-6
5 0.000816137 0.000813238 2.65242E-6
