VV FullAbs ResPart Thermal
-5 0.00290694 0.00290606 0.000148318
-4.9 0.00319186 0.00319092 0.000214978
-4.8 0.00349286 0.00349184 0.000320171
-4.7 0.00381735 0.00381623 0.000488071
-4.6 0.00417954 0.0041783 0.000757004
-4.5 0.00460452 0.00460315 0.00118602
-4.4 0.00513341 0.00513189 0.00186286
-4.3 0.00582777 0.00582609 0.00291196
-4.2 0.00676967 0.00676788 0.00449912
-4.1 0.00805076 0.00804893 0.00682454
-4 0.00974132 0.00973957 0.010088
-3.9 0.0118354 0.0118339 0.0144034
-3.8 0.014189 0.0141878 0.0196585
-3.7 0.0164992 0.0164981 0.0253843
-3.6 0.0183659 0.0183648 0.0307716
-3.5 0.019421 0.0194198 0.0348993
-3.4 0.0194502 0.019449 0.0370344
-3.3 0.0184599 0.0184585 0.0368089
-3.2 0.0166933 0.0166919 0.0342614
-3.1 0.0145892 0.0145874 0.0298355
-3 0.0126448 0.0126425 0.0243186
-2.9 0.0112282 0.0112255 0.0186351
-2.8 0.0104724 0.0104695 0.0135421
-2.7 0.0103173 0.0103144 0.00943639
-2.6 0.0106251 0.0106222 0.0063761
-2.5 0.011267 0.0112641 0.00422245
-2.4 0.012154 0.0121512 0.00277182
-2.3 0.0132329 0.0132301 0.0018303
-2.2 0.0144719 0.0144691 0.00124176
-2.1 0.01585 0.0158471 0.000891934
-2 0.01735 0.017347 0.000703215
-1.9 0.0189561 0.0189529 0.000627402
-1.8 0.0206529 0.0206495 0.000639478
-1.7 0.0224257 0.0224221 0.000733953
-1.6 0.0242618 0.024258 0.000924572
-1.5 0.0261522 0.0261482 0.00124815
-1.4 0.0280957 0.0280914 0.00177354
-1.3 0.0301044 0.0300997 0.00261707
-1.2 0.0322134 0.0322083 0.00396582
-1.1 0.0344921 0.0344865 0.00610918
-1 0.0370537 0.0370476 0.009476
-0.9 0.0400522 0.0400457 0.0146666
-0.8 0.0436503 0.0436436 0.0224505
-0.7 0.0479431 0.0479365 0.0336658
-0.6 0.0528436 0.0528375 0.0489251
-0.5 0.0579966 0.0579916 0.0681119
-0.4 0.0628381 0.062834 0.0899726
-0.3 0.0668277 0.0668243 0.11238
-0.2 0.0696981 0.0696951 0.133233
-0.1 0.0715125 0.0715097 0.151019
0 0.0725146 0.0725119 0.164647
0.1 0.0729346 0.0729318 0.173203
0.2 0.0728789 0.072876 0.17601
0.3 0.0722909 0.0722878 0.172794
0.4 0.0709385 0.0709352 0.163772
0.5 0.0684821 0.0684782 0.149565
0.6 0.0647567 0.0647517 0.131022
0.7 0.0601764 0.0601699 0.109254
0.8 0.0557059 0.055698 0.0860426
0.9 0.0522162 0.0522079 0.063893
1 0.0499804 0.0499723 0.0450486
1.1 0.0487809 0.0487734 0.0305185
1.2 0.0482586 0.0482518 0.0201079
1.3 0.0481203 0.0481141 0.0130204
1.4 0.0481778 0.048172 0.00836134
1.5 0.0483196 0.0483143 0.00537032
1.6 0.0484782 0.0484732 0.00347812
1.7 0.0486068 0.0486021 0.00228866
1.8 0.0486668 0.0486624 0.00153956
1.9 0.0486206 0.0486164 0.00106298
2 0.048427 0.0484231 0.000754312
2.1 0.0480384 0.0480347 0.000549442
2.2 0.0473991 0.0473957 0.000409494
2.3 0.0464461 0.0464429 0.000310959
2.4 0.0451131 0.0451101 0.000239562
2.5 0.0433384 0.0433355 0.000186525
2.6 0.0410758 0.0410731 0.000146332
2.7 0.0383081 0.0383054 0.000115413
2.8 0.035058 0.0350553 9.13748E-5
2.9 0.0313956 0.0313929 7.25499E-5
3 0.0274377 0.027435 5.77366E-5
3.1 0.0233393 0.0233366 4.60428E-5
3.2 0.0192773 0.0192746 3.67917E-5
3.3 0.0154283 0.0154255 2.94617E-5
3.4 0.0119454 0.0119427 2.36464E-5
3.5 0.0089389 0.00893616 1.90278E-5
3.6 0.00646404 0.00646136 1.53552E-5
3.7 0.00452097 0.00451839 1.24314E-5
3.8 0.0030642 0.00306177 1.01002E-5
3.9 0.00201903 0.00201677 8.23865E-6
4 0.00129914 0.00129708 6.74933E-6
4.1 0.000821131 0.000819273 5.55533E-6
4.2 0.000513601 0.000511937 4.59585E-6
4.3 0.000320745 0.000319258 3.82281E-6
4.4 0.000202038 0.000200705 3.19821E-6
4.5 0.000129746 0.000128546 2.69197E-6
4.6 8.57874E-5 8.46999E-5 2.2803E-6
4.7 5.88202E-5 5.78284E-5 1.94432E-6
4.8 4.1944E-5 4.10336E-5 1.66909E-6
4.9 3.10548E-5 3.02143E-5 1.44273E-6
5 2.37502E-5 2.297E-5 1.25578E-6
