VV FullAbs ResPart Thermal
-5 0.00278942 0.00278886 0.000118528
-4.9 0.002998 0.00299741 0.000175739
-4.8 0.00320797 0.00320735 0.000267777
-4.7 0.0034225 0.00342184 0.000417204
-4.6 0.00364644 0.00364573 0.000659952
-4.5 0.00388659 0.00388584 0.00105103
-4.4 0.00415201 0.00415121 0.00166999
-4.3 0.0044541 0.00445326 0.00262317
-4.2 0.00480611 0.00480522 0.0040376
-4.1 0.00522095 0.00522003 0.00604059
-4 0.00570674 0.00570581 0.00872083
-3.9 0.00625978 0.00625885 0.0120738
-3.8 0.00685681 0.00685587 0.0159454
-3.7 0.00745127 0.00745029 0.019999
-3.6 0.0079798 0.00797877 0.0237381
-3.5 0.00838184 0.00838075 0.0265971
-3.4 0.0086263 0.00862514 0.0280847
-3.3 0.00873097 0.00872975 0.0279271
-3.2 0.00876124 0.00875994 0.0261544
-3.1 0.00880682 0.00880543 0.0230907
-3 0.00895024 0.00894874 0.0192533
-2.9 0.00924517 0.00924356 0.015205
-2.8 0.00971314 0.00971146 0.0114173
-2.7 0.0103534 0.0103516 0.00819237
-2.6 0.0111548 0.011153 0.00565271
-2.5 0.0121042 0.0121023 0.00378128
-2.4 0.0131884 0.0131865 0.00247902
-2.3 0.0143945 0.0143926 0.0016173
-2.2 0.0157083 0.0157064 0.00107343
-2.1 0.0171135 0.0171114 0.00074822
-2 0.0185912 0.0185891 0.000570469
-1.9 0.0201208 0.0201186 0.000494659
-1.8 0.0216809 0.0216786 0.000496655
-1.7 0.0232504 0.0232481 0.00057056
-1.6 0.024811 0.0248086 0.000728376
-1.5 0.0263483 0.0263458 0.00100357
-1.4 0.0278535 0.0278508 0.00145962
-1.3 0.0293246 0.0293219 0.00220476
-1.2 0.0307677 0.0307648 0.00341388
-1.1 0.032198 0.032195 0.00535632
-1 0.0336415 0.0336384 0.00842436
-0.9 0.0351362 0.0351329 0.0131488
-0.8 0.0367315 0.0367281 0.0201795
-0.7 0.0384818 0.0384783 0.0302018
-0.6 0.0404322 0.0404287 0.0437695
-0.5 0.0425958 0.0425923 0.0610643
-0.4 0.0449287 0.0449253 0.0816505
-0.3 0.0473177 0.0473144 0.104339
-0.2 0.049592 0.0495888 0.127274
-0.1 0.0515586 0.0515554 0.14823
0 0.0530442 0.053041 0.165009
0.1 0.0539266 0.0539233 0.175796
0.2 0.054154 0.0541506 0.179391
0.3 0.0537607 0.0537572 0.17534
0.4 0.0528797 0.052876 0.163995
0.5 0.0517328 0.0517289 0.146521
0.6 0.0505801 0.050576 0.124809
0.7 0.0496409 0.0496365 0.101221
0.8 0.0490335 0.049029 0.0781573
0.9 0.0487702 0.0487656 0.0575651
1 0.0487959 0.0487914 0.0405968
1.1 0.0490351 0.0490307 0.0275658
1.2 0.0494195 0.0494151 0.0181478
1.3 0.0498971 0.0498928 0.0116784
1.4 0.0504299 0.0504257 0.00741197
1.5 0.0509882 0.050984 0.00468346
1.6 0.0515454 0.0515414 0.00297408
1.7 0.0520748 0.0520709 0.00191459
1.8 0.0525464 0.0525426 0.0012587
1.9 0.0529251 0.0529214 0.000849487
2 0.0531684 0.0531648 0.000590033
2.1 0.0532245 0.0532212 0.00042165
2.2 0.0530312 0.053028 0.000309189
2.3 0.0525152 0.0525122 0.000231677
2.4 0.0515952 0.0515923 0.000176566
2.5 0.0501886 0.0501859 0.000136274
2.6 0.0482226 0.04822 0.000106133
2.7 0.0456485 0.045646 8.31864E-5
2.8 0.0424573 0.0424548 6.54981E-5
2.9 0.0386919 0.0386894 5.17471E-5
3 0.0344529 0.0344503 4.09976E-5
3.1 0.0298949 0.0298922 3.25643E-5
3.2 0.0252131 0.0252104 2.59326E-5
3.3 0.0206213 0.0206185 2.07086E-5
3.4 0.0163246 0.0163218 1.65877E-5
3.5 0.0124919 0.0124891 1.33324E-5
3.6 0.00923493 0.00923214 1.07569E-5
3.7 0.00659835 0.00659564 8.71558E-6
3.8 0.00456348 0.0045609 7.09432E-6
3.9 0.00306345 0.00306103 5.80353E-6
4 0.00200417 0.00200195 4.77296E-6
4.1 0.00128468 0.00128269 3.94758E-6
4.2 0.000812282 0.000810505 3.28422E-6
4.3 0.000510662 0.000509088 2.74907E-6
4.4 0.00032213 0.000320738 2.3156E-6
4.5 0.000205902 0.000204667 1.963E-6
4.6 0.000134653 0.00013355 1.67489E-6
4.7 9.08345E-5 8.98436E-5 1.43841E-6
4.8 6.35406E-5 6.26438E-5 1.2434E-6
4.9 4.61525E-5 4.53352E-5 1.08184E-6
5 3.4721E-5 3.39714E-5 9.47352E-7
